,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,240768.0,0.0,0.0,,Residential,0.0,18,Yes,Yes,8,8
4,55412.459395268255,2612.0781961808493,1636.77135896223,4228.448077677627,5865.219436639856,5666.574878406778,61376.00689307812,67241.22632971799,One-Way Spanning RC,99079887.6376,240768.0,448173628.48755205,693.559213462914,257.7982377497883,Residential,91.80000000000001,18,Yes,Yes,8,8
5,54031.59783027321,2511.3907781142047,1604.9215243312506,4146.173293732722,5751.094818063973,4767.106537294868,59284.63228655767,65035.72710462165,Precast Hollowcore with In-situ RC Beams,99325491.3617,240768.0,441629905.375347,695.2784395318137,249.11911352874756,Residential,85.95,18,Yes,Yes,8,8
6,56632.804024376106,3905.883377322209,1426.0039399944649,3684.5582283580147,5110.5621683524805,-2274.624019846424,62638.24082552246,67748.80299387497,Non-Composite Rolled Steel with PCC Planks,143470879.9575,240768.0,401638155.1101084,1004.2961597022431,264.33137703193404,Residential,94.365,18,Yes,Yes,8,8
7,49402.65766642189,3506.0403089029414,1036.7677026382466,2679.180716019615,3715.94841865786,-5258.956551150351,54977.76546671763,58693.71388537551,Composite Rolled Steel with Metal Decking,129754786.9045,240768.0,322168024.3092011,908.2835083312625,232.1157669418232,Residential,90.351,18,Yes,Yes,8,8
8,54723.67298418276,4213.012590499425,1065.743885506795,2754.24912898574,3819.9930144925333,-6889.664274766009,61088.565107379196,64908.558121871734,Composite Cell Beams with Metal Decking,156522978.0988,240768.0,328056264.4032785,1095.6608466919376,258.27446319307853,Residential,91.58471999999999,18,Yes,Yes,8,8
9,37803.554245904255,5245.3710573424105,746.7948315382995,25468.595211053806,26215.390042592095,-10127.719471017095,44726.67083655078,47533.09207180344,Steel Frame with CLT Slabs,129620698.2306,240768.0,263399073.68021595,907.3448876139388,189.5352194816783,Residential,91.0368,18,Yes,Yes,8,8
10,36297.73765315676,5952.936687967111,789.1524851012178,44423.85204257039,45213.004527671605,-13133.395635812394,44132.267650695816,47193.923954367434,"CLT, Glulam and Steel Column Hybrid",173357443.061,240768.0,272295006.22058785,1213.502101427275,188.33802561853355,Residential,94.95,18,Yes,Yes,8,8
0,37117.30438624264,1447.3990743086483,1127.4530755332514,2913.0681980532354,4040.521273586485,3662.745798802382,40816.63597361969,44857.15724720618,RC Flat Slab,56974805.2441,120960.0,245853443.20945847,398.82363670843904,340.7362732335328,Healthcare,28.1,5,No,Yes,9,9
1,26346.54438565779,1054.4092298043404,843.1627980394272,2178.6869546514044,3021.8497526908313,2079.0549213129457,29007.563851624986,32029.413604315825,PT RC Flat Slab,54826045.7078,120960.0,188136409.5250551,383.78231995467195,242.98401266186886,Healthcare,27.125,5,No,Yes,9,9
2,24015.45664510479,981.8280077434274,740.2782659604438,1912.914690960042,2653.192956920486,2394.737412516138,26457.065504625083,29110.258461545574,RC Rib Slab,49867885.1908,120960.0,167324311.25945282,349.0751963358159,221.61161293783815,Healthcare,29.875,5,No,Yes,9,9
3,30128.791206493126,1233.490576454186,805.9802362260185,2082.636621104597,2888.6168573306154,4816.583790015433,33171.76840551996,36060.38526285057,Two-way RC Slab,54273923.8865,120960.0,180792790.8306759,379.91746720567096,277.3783554292793,Healthcare,29.75,5,No,Yes,9,9
4,26874.691300299986,1082.6287859560766,828.265996606384,2140.2054010240704,2968.471397630454,2615.8280329610607,29590.57856214252,32559.04995977298,One-Way Spanning RC,48477523.5922,120960.0,185212184.81648344,339.3426651451888,247.4365180827357,Healthcare,30.75,5,No,Yes,9,9
5,24566.488588022232,973.2937589638922,772.9602170385743,1997.339005717259,2770.2992227558325,1869.7050153143066,26766.97643499342,29537.27565774925,Precast Hollowcore with In-situ RC Beams,46474234.7507,120960.0,174216725.0975168,325.3196432551838,223.97731546171136,Healthcare,28.375,5,No,Yes,9,9
6,23978.777972257445,1457.5877002577956,657.7318056630129,1699.8975023723017,2357.629308035315,-992.5762202540304,26340.38604798067,28698.015356015985,Non-Composite Rolled Steel with PCC Planks,62048225.0052,120960.0,149874482.85009238,434.3375750361781,221.3518818040414,Healthcare,30.974,5,No,Yes,9,9
7,22449.107369817484,1460.2182732206943,505.91846490596737,1307.827041008226,1813.7455059141932,-2695.152592662599,24849.055115296927,26662.800621211125,Composite Rolled Steel with Metal Decking,61673453.3015,120960.0,119309473.47205123,431.71417311050345,209.00106885257466,Healthcare,29.811,5,No,Yes,9,9
8,24719.05346246143,1766.5767803825847,516.7336619580126,1335.859350738259,1852.5930126962717,-3410.2907604229467,27458.565345539548,29311.158358235825,Composite Cell Beams with Metal Decking,73994868.0333,120960.0,121465804.9897461,517.964076233266,231.28744561650805,Healthcare,30.3443,5,No,Yes,9,9
9,20063.803965330975,2764.7750089491865,398.8261441956996,14044.743896579908,14443.570040775607,-6366.218518959498,23662.441655463444,25164.154815505106,Steel Frame with CLT Slabs,75635450.2172,120960.0,97883405.83430466,529.4481515205863,199.9990890127648,Healthcare,30.564999999999998,5,No,Yes,9,9
10,16029.72156592408,2519.38957376611,396.99031790725616,20933.596773845,21330.58709175226,-6139.08671789038,19413.732741604093,20946.554713356356,"CLT, Glulam and Steel Column Hybrid",85922904.5763,120960.0,98057692.06852873,601.4603320344023,165.4695194579902,Healthcare,34.4,5,No,Yes,9,9
0,7524.169931668278,301.328506461892,226.60844388741413,585.5372099490301,812.145653836444,804.185488559105,8281.795775081993,9093.941428918437,RC Flat Slab,13830013.5919,37440.0,50348436.68626978,96.81009514351007,223.78754995260425,Residential,28.02,6,No,No,8,8
1,6020.7282989467885,246.73618349512986,189.0184088054794,488.43428773042064,677.4526965359,549.8063180310336,6634.046722082283,7311.499418618186,PT RC Flat Slab,15135846.1297,37440.0,42881004.066771954,105.95092290793369,180.0213046204652,Residential,27.6,6,No,No,8,8
2,5447.988677390205,228.53104460580852,162.45627149918803,419.8187318473036,582.2750033464916,647.8076212474944,6006.804141424212,6589.079144770705,RC Rib Slab,13921611.2049,37440.0,37366655.02565708,97.45127843457686,163.04101014580098,Residential,29.85,6,No,No,8,8
3,6170.853715078225,257.7183661885846,171.27768997320084,442.60630068230904,613.88399065551,917.4185811489152,6800.389433520621,7414.273424176134,Two-way RC Slab,12617984.9008,37440.0,39123508.238794416,88.3258943059144,183.99346495263185,Residential,30.0,6,No,No,8,8
4,6089.718010703594,250.19145392602215,185.35386580702635,478.96800676074554,664.3218725677721,647.2853093572642,6709.674946421444,7373.996818989218,One-Way Spanning RC,12841228.6806,37440.0,42012544.203896455,89.88860076402585,181.61227423038113,Residential,30.0,6,No,No,8,8
5,5785.335499605515,230.09090279279602,177.91775975762195,459.7589896435558,637.676749401178,484.69374940086306,6275.31324479497,6912.989994196146,Precast Hollowcore with In-situ RC Beams,13307202.184,37440.0,40431055.94294114,93.15041528819071,170.09785416888784,Residential,28.35,6,No,No,8,8
6,5628.386491702072,371.6981122315644,144.64341042588578,373.86655601792836,518.509966443814,-317.6185958244483,6172.352365291224,6690.8623317350375,Non-Composite Rolled Steel with PCC Planks,17961929.543,37440.0,33818000.709918275,125.73350680126816,168.21810555802597,Residential,30.701999999999998,6,No,No,8,8
7,5721.669142034188,378.11133311038867,111.54631553463875,288.4000958489048,399.9464113835436,-896.1742451922772,6312.9522500800695,6712.898661463614,Composite Rolled Steel with Metal Decking,17584040.0413,37440.0,27024107.161277793,123.08828028907914,171.90279194362043,Residential,30.465600000000002,6,No,No,8,8
8,6507.155380975093,485.0268933471448,115.11707273272819,297.6572397234266,412.77431245615486,-1146.2586849611487,7216.338248301927,7629.112560758082,Composite Cell Beams with Metal Decking,21629685.0694,37440.0,27734750.19749718,151.40779548606218,196.78808877638858,Residential,30.528239999999997,6,No,No,8,8
9,3761.04717162374,679.9207923604894,64.2110843244262,4257.03361334087,4321.244697665294,-1733.8858940907435,4590.828859316619,4843.669887257145,Steel Frame with CLT Slabs,16755717.5618,37440.0,17555358.965529297,117.29002293233795,125.75103852160674,Residential,30.321600000000004,6,No,No,8,8
10,3397.421761153077,756.3723665696976,68.02196821453529,6794.597312510495,6862.619280725029,-2102.2521189758604,4326.393022826135,4606.760783551165,"CLT, Glulam and Steel Column Hybrid",22487953.985,37440.0,18322623.694879334,157.41567789483886,119.75984777566704,Residential,31.89,6,No,No,8,8
0,1864.817092195212,170.6138413402387,59.00507531803013,152.4799598797091,211.48503519773922,170.05337482751253,2149.084656137048,2360.5696913347874,RC Flat Slab,4401993.5144,4480.0,30979201.07754996,30.81395460073041,486.58451132539705,Healthcare,5.34,1,Yes,No,7,7
1,1791.2224647817739,167.7269418879792,57.44504140530682,148.45006601673782,205.89510742204462,153.1429860401891,2068.2600138190032,2274.1551212410486,PT RC Flat Slab,4445177.4181,4480.0,30645569.792395502,31.116241926641226,468.6107713717956,Healthcare,5.295,1,Yes,No,7,7
2,1764.5909843928064,166.8986183070985,55.94775130158795,144.58225253470204,200.53000383628995,161.87428210923787,2039.0670006017817,2239.5970044380724,RC Rib Slab,4392363.6105,4480.0,30324975.953622103,30.746545273220544,462.01195220424154,Healthcare,5.55,1,Yes,No,7,7
3,1781.2330302337004,167.65765185020317,55.87270956706232,144.38840404014996,200.26111360721225,172.50950597939976,2057.376086010991,2257.637199618204,Two-way RC Slab,4277699.4295,4480.0,30310064.530964255,29.943896006597075,465.91963884321166,Healthcare,5.55,1,Yes,No,7,7
4,1810.281414563809,168.56081003347106,57.471546289430485,148.51853367567628,205.99007996510673,163.53250910257887,2089.212184641471,2295.2022646065784,One-Way Spanning RC,4328843.3758,4480.0,30650836.535390764,30.301903630497065,473.105823274993,Healthcare,5.55,1,Yes,No,7,7
5,1810.4320089489183,167.98771201901877,57.70955512882771,149.1333602851475,206.8429154139752,153.34812691873938,2083.3502054785636,2290.193120892539,Precast Hollowcore with In-situ RC Beams,4379186.9693,4480.0,30698130.889965475,30.654308785204062,471.87600764816244,Healthcare,5.3999999999999995,1,Yes,No,7,7
6,1752.1259516528378,171.85264785783022,54.87973132342902,141.82579980622393,196.7055311296529,115.61727571332447,2022.6267353628532,2219.3322664925063,Non-Composite Rolled Steel with PCC Planks,4538614.8743,4480.0,30136580.57789584,31.770304120185006,458.57076774174953,Healthcare,5.8986,1,Yes,No,7,7
7,1792.0769402386084,175.74690790597202,53.45101355441707,138.13796152092726,191.5889750753443,71.30080582541702,2069.329764174181,2260.918739249526,Composite Rolled Steel with Metal Decking,4612047.0473,4480.0,29829261.260254815,32.28432933134703,469.11028872891256,Healthcare,5.7367,1,Yes,No,7,7
8,1808.8516264492996,177.96582114019503,53.50894604405057,138.2882906081538,191.79723665220433,66.90534017258149,2088.5847523776997,2280.381989029904,Composite Cell Beams with Metal Decking,4717769.6355,4480.0,29840825.036195315,33.02438744837045,473.57346871117636,Healthcare,5.53476,1,Yes,No,7,7
9,1689.3659426764136,195.73396523530016,50.705694078117936,375.80211987139035,426.5078139495083,16.658829344600953,1983.0673967182397,2166.1664441030184,Steel Frame with CLT Slabs,4839895.8166,4480.0,29284616.027117863,33.879270716065655,450.2113096951574,Healthcare,5.7786,1,Yes,No,7,7
10,1649.1106837484965,198.30745707270518,50.80364656170979,528.9848017912512,579.7884483529609,-0.7975882885156338,1946.408663585867,2130.697335938829,"CLT, Glulam and Steel Column Hybrid",4853894.35,4480.0,29304387.311818197,33.97726045006219,442.05042947230567,Healthcare,6.06,1,Yes,No,7,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,645120.0,0.0,0.0,,Residential,0.0,32,No,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,645120.0,0.0,0.0,,Residential,0.0,32,No,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,645120.0,0.0,0.0,,Residential,0.0,32,No,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,645120.0,0.0,0.0,,Residential,0.0,32,No,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,645120.0,0.0,0.0,,Residential,0.0,32,No,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,645120.0,0.0,0.0,,Residential,0.0,32,No,Yes,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,645120.0,,,,Residential,,32,No,Yes,9,9
7,932.7808704614399,64.60819881984,2.03212975350528,5.249416154112,7.2815459076172795,0.0,1050.6366118862916,1057.918157793909,Composite Rolled Steel with Metal Decking,,645120.0,403801.24262399995,0.0,,Residential,0.0,32,No,Yes,9,9
8,952.83914229504,65.99751634943999,2.07582813142848,5.362298203391999,7.438126334820479,0.0,1073.229222248383,1080.6673485832034,Composite Cell Beams with Metal Decking,,645120.0,412484.47718399996,0.0,,Residential,0.0,32,No,Yes,9,9
9,126420.24087714613,18253.923845677513,1816.085426400459,83487.59174070589,85303.67716710633,-44867.882472532896,149059.22700233082,156004.00508686836,Steel Frame with CLT Slabs,471076847.7631,645120.0,386259459.6590967,3297.537934341521,236.1681004102684,Residential,174.5632,32,No,Yes,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,645120.0,,,,Residential,188.0,32,No,Yes,9,9
0,11003.661240266285,460.779338062682,343.46115160008213,887.5813593610635,1231.0425109611458,1087.3856116265702,12134.297640249675,13365.34015121082,RC Flat Slab,20956573.1497,54432.0,78917855.4201524,146.6960120477466,225.6208416427363,Office,19.8,4,No,Yes,7,7
1,9337.728363662953,397.83873095601496,308.8044494945446,798.0558496994662,1106.860299194011,694.1287779471295,10307.224585553538,11414.08488474755,PT RC Flat Slab,21752585.3102,54432.0,71987408.94653621,152.2680971712379,192.15705251919414,Office,19.580000000000002,4,No,Yes,7,7
2,8837.041663983728,383.55429316840434,284.0935265847462,734.2223677665545,1018.3158943513009,803.5300087932898,9760.263861926864,10778.579756278166,RC Rib Slab,21529217.0156,54432.0,67088700.73857053,150.70451910943262,182.07981299669856,Office,20.8,4,No,Yes,7,7
3,9322.189374504054,402.8481001512343,288.09770464888436,744.5659971423712,1032.6637017912556,1014.987415059107,10292.248078278406,11324.911780069662,Two-way RC Slab,17848876.3769,54432.0,67718310.4082699,124.94213463830314,191.37989074288484,Office,20.900000000000002,4,No,Yes,7,7
4,9310.183353019016,398.33977650115133,300.69794789738563,777.1150606755089,1077.8130085728944,807.5675312781624,10277.25197334569,11355.064981918582,One-Way Spanning RC,19127450.6006,54432.0,70220003.79225862,133.89215420440772,191.26881480654944,Office,20.900000000000002,4,No,Yes,7,7
5,9694.022662402498,402.61780824619194,314.4356834268894,812.6025046662787,1127.0381880931682,688.4811616107775,10588.953760960314,11715.991949053481,Precast Hollowcore with In-situ RC Beams,20579440.3565,54432.0,73107827.35965022,144.056082495589,197.18198566019808,Office,20.0,4,No,Yes,7,7
6,8944.733479574352,504.49195029021695,269.31063646108277,696.0888510975382,965.3994875586211,-100.69132167935805,9836.69099069095,10802.09047824957,Non-Composite Rolled Steel with PCC Planks,24532488.8981,54432.0,64111079.907996945,171.7274222870497,183.87012075576865,Office,21.4536,4,No,Yes,7,7
7,9720.297804563257,578.4952528226637,243.4519947027117,629.3420595863641,872.7940542890758,-881.5974340854672,10741.247812615113,11614.041866904186,Composite Rolled Steel with Metal Decking,25726585.6388,54432.0,58814934.26599413,180.0860994714021,200.64178997807383,Office,21.3468,4,No,Yes,7,7
8,9893.319563834175,602.2234253973394,243.3898807696504,629.1889456461117,872.578826415762,-921.1040216192782,10940.221539344855,11812.800365760617,Composite Cell Beams with Metal Decking,27031347.9832,54432.0,58794833.334810294,189.21943588218977,204.46503849256032,Office,20.545759999999998,4,No,Yes,7,7
9,7443.412386930804,901.992460803938,187.05011423515055,4944.30974001092,5131.359854246072,-1796.0682890829023,8710.445847267458,9405.68093087133,Steel Frame with CLT Slabs,26859582.9517,54432.0,47408380.11375491,188.01708066222912,163.47852233850838,Office,21.236400000000003,4,No,Yes,7,7
10,6874.476814435663,959.5620837483993,189.2738956603956,7502.349339372603,7691.623235032998,-2125.819479455019,8217.203143968156,8934.407563001154,"CLT, Glulam and Steel Column Hybrid",29510400.9776,54432.0,47855756.38758914,206.57280684353145,154.75778863190197,Office,22.16,4,No,Yes,7,7
0,8222.214954917608,310.7259155226464,245.291865849696,633.7264549401718,879.0183207898676,836.3242917664631,9030.810515811598,9909.828836601464,RC Flat Slab,14039654.3131,36960.0,52164582.72534372,98.27758019175526,246.99913679662754,Office,55.11000000000001,11,No,No,6,6
1,6585.316146312835,251.7547423341117,201.6240180361401,520.9232713184676,722.5472893546078,603.0045388253991,7236.786811760435,7959.334101115042,PT RC Flat Slab,14924447.8454,36960.0,43415304.05107949,104.4711349178315,198.6271089469228,Office,54.230000000000004,11,No,No,6,6
2,5380.93401145273,209.35099754059777,160.56448189519986,414.8579022509618,575.4223841461616,573.5100303836382,5916.235399514445,6491.657783660608,RC Rib Slab,13328612.2764,36960.0,34860507.79488697,93.30028593456277,162.5956624850922,Office,58.025000000000006,11,No,No,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,36960.0,0.0,0.0,,Office,0.0,11,No,No,6,6
4,5553.6316747967185,216.1921798129762,163.07488079182468,421.3427876272405,584.4176684190651,631.5074580431641,6105.766554014943,6690.184222434009,One-Way Spanning RC,12304140.2365,36960.0,35359345.13152379,86.12898165530609,167.52964111661927,Office,58.025000000000006,11,No,No,6,6
5,6742.82318958529,250.23737030102617,200.35083824455685,517.6343816432402,717.985219887797,605.6959089409461,7310.70356007345,8028.688779961247,Precast Hollowcore with In-situ RC Beams,13559920.0226,36960.0,43059254.127814524,94.9194401579141,200.3685876685975,Office,55.275000000000006,11,No,No,6,6
6,5955.411112326297,377.9828279223834,147.84658159448412,382.0711823149251,529.9177639094092,-333.37839870784256,6521.251007482201,7051.168771391611,Non-Composite Rolled Steel with PCC Planks,18216834.5326,36960.0,32350821.22253129,127.51784172825468,179.89093206738247,Office,59.53200000000001,11,No,No,6,6
7,6050.543434634187,386.9192713555259,114.83286238187529,296.8207633149221,411.6536256967974,-916.6034900514934,6664.754748295129,7076.408373991928,Composite Rolled Steel with Metal Decking,17791329.8073,36960.0,25592305.858381454,124.53930865082607,183.693021021265,Office,57.86000000000001,11,No,No,6,6
8,6539.469622273188,455.18382588000384,116.21934154458205,300.42359995810676,416.6429415026889,-1072.099215271383,7227.991483417973,7644.63442492066,Composite Cell Beams with Metal Decking,20491688.6334,36960.0,25865805.854222752,143.441820433768,199.44354177088042,Office,56.48015413739185,11,No,No,6,6
9,4313.899159971137,669.3165492101883,69.16164456941713,3596.011928843796,3665.1735734132135,-1640.6611771192408,5147.154457446335,5413.967174590436,Steel Frame with CLT Slabs,18616745.836,36960.0,16586739.386478778,130.3172208517979,142.78873588468977,Office,58.9446,11,No,No,6,6
10,3895.42815109398,727.283753784642,76.53502367189414,6157.519020299848,6234.054043971742,-1932.2544070883582,4816.048152871918,5123.2261648436615,"CLT, Glulam and Steel Column Hybrid",21498691.5863,36960.0,18079042.309021566,150.4908411043134,134.37605503182445,Office,61.160000000000004,11,No,No,6,6
0,9939.30910086876,388.0509645320185,294.51352842014967,760.8015406366604,1055.31506905681,959.5970077372965,10928.48500640043,11983.800075457237,RC Flat Slab,16177984.1164,14784.0,66165470.66294706,113.24588881468962,746.8703257044859,Office,157.12,32,Yes,No,7,7
1,8663.826980188836,334.6332561243661,258.5514250121653,667.9039063984494,926.4553314106149,808.6132918581594,9522.767828094633,10449.223159505247,PT RC Flat Slab,16078585.2081,14784.0,57446612.55993718,112.55009645648151,651.7395782299185,Office,155.84,32,Yes,No,7,7
2,9771.501939344414,375.96135811083934,288.46804159995503,745.18478382344,1033.652825423395,960.656156849069,10738.254214125533,11771.907039548925,RC Rib Slab,17400662.63,14784.0,63728985.3470395,121.80463841012822,734.5819029041978,Office,164.0,32,Yes,No,7,7
3,9823.32192117624,378.7914370055015,287.2714871183439,742.093833349333,1029.3653204676766,1009.1023301586199,10795.564826259297,11824.930146726972,Two-way RC Slab,16593036.2086,14784.0,63521919.008523144,116.15125346040159,738.0760335308237,Office,163.20000000000002,32,Yes,No,7,7
