,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
6,19363.347711506034,1455.186921542213,492.45571062376024,1272.4856122404865,1764.9413228642466,-728.700753654184,21530.178818057586,23295.120140921845,Non-Composite Rolled Steel with PCC Planks,50395973.3015,84084.0,162003328.81736982,352.7718131105246,260.25106597174386,Residential,11,Yes,7.0,13.0,11.0,7.0
7,17548.19030152674,1423.8155851107354,355.07541169955726,917.6760814965631,1272.7514931961205,-2097.3291304863837,19679.48490784622,20952.236401042333,Composite Rolled Steel with Metal Decking,49268940.0032,84084.0,133449979.73403345,344.88258002239326,238.14718005647464,Residential,11,Yes,7.0,13.0,11.0,7.0
8,17742.182097625948,1436.7627403450479,357.4539022673961,923.8225349029669,1281.2764371703631,-2068.5154235751525,19895.25554298458,21176.53198015494,Composite Cell Beams with Metal Decking,51373418.1301,84084.0,133934227.8789156,359.61392691041294,240.88850994118968,Residential,11,Yes,7.0,13.0,11.0,7.0
9,13580.516592515169,2045.7406636374053,259.314719618845,9092.18188751883,9351.496607137675,-3782.5660976364306,16209.336275396812,17185.289355521236,Steel Frame with CLT Slabs,48565085.4177,84084.0,114621759.2296696,339.95559792393726,196.8185608834112,Residential,11,Yes,7.0,13.0,11.0,7.0
10,12035.023687393606,2119.1389001455095,273.06017128918677,15318.356849171078,15591.417020460263,-4329.292399354828,14799.791684641337,15858.931561101599,"CLT, Glulam and Steel Column Hybrid",43624412.4528,84084.0,117418246.96145424,305.37088716977746,179.6437202299024,Residential,11,Yes,7.0,13.0,11.0,7.0
0,66564.53661936821,2501.2137592649624,1908.58738895248,4930.716848397945,6839.304237350426,7764.93052675254,73081.92787660334,79921.23211395374,RC Flat Slab,101030828.2111,238000.0,403346135.2684377,707.2157974775228,310.0384187986591,Healthcare,14,No,10.0,10.0,17.0,10.0
1,47390.54667834415,1789.7531040960348,1398.889996866027,3614.0618862272777,5012.951883093306,5003.08736885236,52047.05676324823,57060.00864634151,PT RC Flat Slab,107167865.1221,238000.0,297440875.1579205,750.1750558545896,221.8371084836253,Healthcare,14,No,10.0,10.0,17.0,10.0
2,51495.13139249916,1954.520817980681,1453.9435908349426,3756.276833389901,5210.220424224844,6454.970167126739,56553.10203723341,61763.32246145825,RC Rib Slab,100916698.6177,238000.0,308515362.6249112,706.4168903242473,240.58621398133468,Healthcare,14,No,10.0,10.0,17.0,10.0
3,54290.59971878187,2088.9648491883845,1419.2793447763033,3666.731836119694,5086.011180895996,8592.638117010607,59631.716659774385,64717.72784067036,Two-way RC Slab,93792538.3111,238000.0,301627285.9118184,656.5477681774861,253.31203541156248,Healthcare,14,No,10.0,10.0,17.0,10.0
4,61551.16804043275,2325.211379517703,1766.0139057712474,4562.419723438976,6328.433629210222,7190.934506281565,67590.4094586847,73918.84308789491,One-Way Spanning RC,98997400.5833,238000.0,375138383.5249459,692.9818040831088,286.9050053057471,Healthcare,14,No,10.0,10.0,17.0,10.0
5,47992.956967995386,1746.5717860169593,1399.6560487244276,3616.040758390061,5015.6968071144875,4437.5054154822765,51881.58357236622,56897.28037948069,Precast Hollowcore with In-situ RC Beams,85716871.1348,238000.0,297624712.6072807,600.0180979433861,220.51093138785546,Healthcare,14,No,10.0,10.0,17.0,10.0
6,51299.393763101856,3598.8407024547346,1169.256558300392,3021.6047933078044,4190.861351608196,-4461.03756169552,56415.97759984088,60606.838951449085,Non-Composite Rolled Steel with PCC Planks,144283121.0924,238000.0,251877467.30455235,1009.9818476469519,241.2855438970077,Healthcare,14,No,10.0,10.0,17.0,10.0
7,46560.43400773915,3521.174805903561,776.4208476024444,2007.0428528719729,2783.463700474418,-8505.173085864059,51648.84872915625,54432.312429630656,Composite Rolled Steel with Metal Decking,141009196.3701,238000.0,172121853.04378623,987.0643745908532,221.15929875523992,Healthcare,14,No,10.0,10.0,17.0,10.0
8,51398.225338626,4160.458050206661,802.1723813342746,2073.759818790986,2875.932200125261,-9958.902141103395,57202.95900233302,60078.89120245827,Composite Cell Beams with Metal Decking,167728112.2168,238000.0,177279358.53790933,1174.0967855173228,245.28174700777453,Healthcare,14,No,10.0,10.0,17.0,10.0
9,37170.43481815193,5913.151560716796,474.31759997848127,27232.053050355953,27706.370650334433,-15079.960360556144,44265.00063449107,46109.18983732296,Steel Frame with CLT Slabs,152770220.5111,238000.0,110749178.13057333,1069.3915435773893,190.48063940364898,Healthcare,14,No,10.0,10.0,17.0,10.0
10,29595.844303905546,5898.854223083317,507.7562517645901,49631.55061363538,50139.30686539996,-16404.99798465212,36864.959351535355,38951.19037693534,"CLT, Glulam and Steel Column Hybrid",178047307.3927,238000.0,117605840.2895254,1246.3311517491838,160.1314727028762,Healthcare,14,No,10.0,10.0,17.0,10.0
0,10668.575927110825,762.0727798101761,321.1091254866613,829.7046352797317,1150.813760766393,1130.3927456396457,12077.54317456747,13228.356935333864,RC Flat Slab,23337225.7613,57967.0,134416198.62067097,163.36058032900226,211.17021330923583,Office,6,Yes,7.0,7.0,13.0,13.0
1,9794.740475426483,729.3625258935781,302.3537463504183,781.2555684598295,1083.609314810248,933.3004993811805,11119.388710934007,12202.998025744255,PT RC Flat Slab,26085490.805,57967.0,130689347.32683232,182.59843563466657,194.97278014333457,Office,6,Yes,7.0,7.0,13.0,13.0
2,9915.662064511267,737.2196960008805,294.369081874853,760.6295102020355,1054.9985920768886,1129.0196455612793,11253.476376058405,12308.474968135291,RC Rib Slab,25616612.1651,57967.0,129102727.46084818,179.31628515583904,197.22933153715465,Office,6,Yes,7.0,7.0,13.0,13.0
3,9554.358886865324,725.4989479035897,281.0074079683335,726.1135120331821,1007.1209200015156,1136.7964090661412,10858.142610307803,11865.263530309316,Two-way RC Slab,21305748.7385,57967.0,126454933.24743605,149.14024116921158,189.8887789859233,Office,6,Yes,7.0,7.0,13.0,13.0
4,10363.030230065757,751.6386686295511,311.3638977690349,804.5306739624655,1115.8945717315005,1112.2212077498198,11742.965719486969,12858.860291218469,One-Way Spanning RC,23466401.4015,57967.0,132479740.05780432,164.26480981060135,205.41395154652767,Office,6,Yes,7.0,7.0,13.0,13.0
5,10933.785612149599,759.2312044577716,331.67013582240685,856.9859337128548,1188.6560695352618,968.9502707780258,12234.664224299446,13423.320293834708,Precast Hollowcore with In-situ RC Beams,25240231.1208,57967.0,136507477.46979618,176.68161784591734,214.11054293210555,Office,6,Yes,7.0,7.0,13.0,13.0
6,9485.276494780632,853.1658197446316,265.48048775028457,686.0641596186493,951.5446473689341,29.784993337503657,10751.151222218998,11702.69586958793,Non-Composite Rolled Steel with PCC Planks,29362742.251,57967.0,123423424.84010783,205.53919575697248,189.01599906802093,Office,6,Yes,7.0,7.0,13.0,13.0
7,11070.817101729623,975.0601523492994,250.11173438605735,646.430607367553,896.5423417536102,-929.9582641509076,12534.507576909871,13431.049918663475,Composite Rolled Steel with Metal Decking,31634651.8796,57967.0,120335849.68458946,221.44256315733062,220.05537875113774,Office,6,Yes,7.0,7.0,13.0,13.0
8,11288.529483769817,1005.7090300241941,249.76338916122657,645.5402520332527,895.3036411944793,-982.7915040586618,12785.368517374633,13680.672158569108,Composite Cell Beams with Metal Decking,33343821.8855,57967.0,120260078.24391288,233.40675319826195,224.58942623514923,Office,6,Yes,7.0,7.0,13.0,13.0
9,7977.507244519743,1323.6768771923214,179.96415060465668,5894.189301530261,6074.153452134917,-1927.5189530639059,9691.648824183398,10366.6915729544,Steel Frame with CLT Slabs,29691396.9734,57967.0,106164525.05302203,207.8397788135879,170.77800477852892,Office,6,Yes,7.0,7.0,13.0,13.0
10,7471.734656385948,1380.7881357254835,182.87042953794585,8335.240547134099,8518.110976672042,-2242.734874710073,9262.036504497906,9960.84304276995,"CLT, Glulam and Steel Column Hybrid",32037365.8101,57967.0,106751452.6426653,224.26156067092032,163.6499743848884,Office,6,Yes,7.0,7.0,13.0,13.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,251940.0,0.0,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,251940.0,0.0,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,251940.0,0.0,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,251940.0,0.0,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,251940.0,0.0,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,251940.0,0.0,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,251940.0,,,,Healthcare,19,No,12.0,13.0,17.0,5.0
7,65353.090801026796,4825.919615506377,1176.0404850712725,3039.5246281556247,4215.565113226899,-9909.329320936564,72567.09168691156,76782.65680013849,Composite Rolled Steel with Metal Decking,186758987.4297,251940.0,256196304.2123945,1307.3129120075712,293.2222140149208,Healthcare,19,No,12.0,13.0,17.0,5.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,251940.0,,,,Healthcare,19,No,12.0,13.0,17.0,5.0
9,59927.69766663157,8088.462618126709,851.3657985973003,29729.64700459286,30581.012803190155,-18963.59340251761,69999.88953283153,73203.93597516544,Steel Frame with CLT Slabs,220536530.5073,251940.0,187742670.83083338,1543.7557135507855,283.97096628714104,Healthcare,19,No,12.0,13.0,17.0,5.0
10,21.939740222400008,1.5196356864000005,0.04779729119880002,0.12347039952000002,0.17126769071880005,0.0,24.711800019574508,24.883067710293304,"CLT, Glulam and Steel Column Hybrid",,251940.0,9497.723040000003,0.0,,Healthcare,19,No,12.0,13.0,17.0,5.0
0,36783.96100546562,1374.2573352321726,1081.8548241064561,2794.7996076126246,3876.6544317190805,3769.8197299105414,40381.89159722635,44258.54602894542,RC Flat Slab,53949537.7628,110880.0,229777748.13675088,377.6467643395669,367.6004541988268,Residential,20,No,9.0,14.0,4.0,11.0
1,36618.53396957233,1356.1914299706839,1103.9115039215462,2851.776624521948,3955.688128443495,3324.8126795361227,40193.06435296766,44148.752481411146,PT RC Flat Slab,66055381.8144,110880.0,233444724.03168124,462.3876727009531,366.66172461822345,Residential,20,No,9.0,14.0,4.0,11.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,110880.0,0.0,0.0,,Residential,20,No,9.0,14.0,4.0,11.0
3,33013.93317944199,1253.3294946514122,842.6122131155563,2176.7859080832263,3019.398121198782,5440.2048843817,36240.85199491442,39260.25011611319,Two-way RC Slab,52543578.3405,110880.0,176670692.4213632,367.8050483832762,330.16465587389695,Residential,20,No,9.0,14.0,4.0,11.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,110880.0,0.0,0.0,,Residential,20,No,9.0,14.0,4.0,11.0
5,28702.18011707974,1048.031459739931,845.1930732051209,2183.4528094571638,3028.6458826622847,2632.4180361438853,31213.919238701335,34242.56512136362,Precast Hollowcore with In-situ RC Beams,49957823.2799,110880.0,179256585.11702952,349.7047629594778,284.66471862969706,Residential,20,No,9.0,14.0,4.0,11.0
6,30612.551246586794,2032.8367883785331,713.6066469804103,1843.9336929041108,2557.540339884521,-2106.13566166613,33661.99282856669,36219.53316845122,Non-Composite Rolled Steel with PCC Planks,79941051.6819,110880.0,151007109.81407765,559.587361773574,308.6361849778162,Residential,20,No,9.0,14.0,4.0,11.0
7,25053.944939153273,1722.930857166884,465.17823724439376,1202.2284457586736,1667.4066830030677,-3592.8769559232023,27719.44912328723,29386.855806290296,Composite Rolled Steel with Metal Decking,71008554.989,110880.0,98873006.25807723,497.05988492278465,254.4778950956892,Residential,20,No,9.0,14.0,4.0,11.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,110880.0,,,,Residential,20,No,9.0,14.0,4.0,11.0
9,20620.148659494596,2901.7802133166037,337.2328712248241,14851.055788295946,15188.288659520775,-6863.981529002998,24322.441174721887,25608.34451314174,Steel Frame with CLT Slabs,76015872.8091,110880.0,73350041.71083887,532.1111096636712,224.15721757201982,Residential,20,No,9.0,14.0,4.0,11.0
10,16939.89222808538,2672.8136699261904,348.5917275635143,21911.27619001217,22259.867917575684,-6662.330309112483,20468.596732494756,21833.64186607045,"CLT, Glulam and Steel Column Hybrid",70391435.007,110880.0,75734057.44652614,492.74004504866804,189.04524510771483,Residential,20,No,9.0,14.0,4.0,11.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,610368.0,0.0,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,610368.0,0.0,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,610368.0,0.0,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,610368.0,0.0,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,610368.0,0.0,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,610368.0,0.0,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,610368.0,,,,Education,16,Yes,12.0,16.0,11.0,17.0
7,791.1718368153603,54.799780904960016,1.723624358776321,4.452482198528001,6.176106557304322,0.0,891.1354471070345,897.3115536643388,Composite Rolled Steel with Metal Decking,,610368.0,342498.6306560001,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
8,792.8838062745599,54.91835887616,1.72735400652672,4.462116658687999,6.189470665214719,0.0,893.0637218489645,899.2531925141793,Composite Cell Beams with Metal Decking,,610368.0,343239.74297599995,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
9,877.2735529958401,60.763536138240006,1.9112030975980803,4.937037311232,6.848240408830081,0.0,988.1160115998545,994.9642520086845,Steel Frame with CLT Slabs,13438089.7229,610368.0,379772.10086400004,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
10,36.95114142720001,2.5593864192,0.08050070096640002,0.20795014656000002,0.28845084752640004,0.0,41.61987371717811,41.90832456470451,"CLT, Glulam and Steel Column Hybrid",,610368.0,15996.165120000001,0.0,,Education,16,Yes,12.0,16.0,11.0,17.0
0,37273.55340379795,1387.751308312978,1101.3391766502473,2845.1529720062413,3946.4921486564886,3756.3754949502227,40915.5329168212,44862.02506547768,RC Flat Slab,54540769.1383,114660.0,232977963.1253919,381.7853839679345,360.1719719238543,Office,18,No,7.0,13.0,10.0,7.0
1,30813.202057076236,1138.913192606061,924.96456949331,2389.5404746311424,3314.505044124452,2899.7040497707244,33818.26178230291,37132.76682642736,PT RC Flat Slab,59648580.1225,114660.0,194385145.1903984,417.5400608576162,298.58539894610607,Office,18,No,7.0,13.0,10.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,114660.0,0.0,0.0,,Office,18,No,7.0,13.0,10.0,7.0
3,30328.609831201702,1167.0283936107123,736.8213229748405,1903.527120485071,2640.3484434599113,5620.251462697255,33302.37529472317,35942.72373818308,Two-way RC Slab,51253296.0125,114660.0,155177837.4261628,358.77307208730485,293.5735946869918,Office,18,No,7.0,13.0,10.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,114660.0,0.0,0.0,,Office,18,No,7.0,13.0,10.0,7.0
5,27448.828758725926,992.2974981331315,803.018917257224,2074.52935112014,2877.5482683773635,2600.9929457765525,29818.987211812622,32696.53548018999,Precast Hollowcore with In-situ RC Beams,48857297.1186,114660.0,168182875.35080823,342.00107983045876,263.04716807642666,Office,18,No,7.0,13.0,10.0,7.0
6,29517.078618347485,1987.4154962817602,682.4980098570072,1763.593190252218,2446.091200109225,-2198.4796658631626,32442.912056647885,34889.00325675711,Non-Composite Rolled Steel with PCC Planks,78586348.7099,114660.0,144157907.29533646,550.1044409694898,287.7465244864589,Office,18,No,7.0,13.0,10.0,7.0
7,24351.430704914666,1763.3365975244806,425.6355545579917,1100.1308665202555,1525.7664210782473,-3964.468377270602,26980.357556683408,28506.12397776165,Composite Rolled Steel with Metal Decking,72595234.5697,114660.0,91584761.36253199,508.16664198764465,239.73944007213547,Office,18,No,7.0,13.0,10.0,7.0
8,24834.470773494933,1815.4256744992076,428.58874813856016,1107.7738078667592,1536.362556005319,-4014.571499988581,27528.52461763553,29064.887173640844,Composite Cell Beams with Metal Decking,76958968.6108,114660.0,92182043.23039998,538.7127802754715,244.78665094986047,Office,18,No,7.0,13.0,10.0,7.0
9,18669.985353146163,2718.3732478401566,284.1783106056043,13263.138358040918,13547.316668646525,-6579.018088519595,22070.30559223622,23158.13602235064,Steel Frame with CLT Slabs,72010445.799,114660.0,62989966.28543494,504.0731205929036,196.88102836934524,Office,18,No,7.0,13.0,10.0,7.0
10,16905.49509698402,2873.4685195636284,331.04472564006556,23704.2494241862,24035.294149826263,-7447.909761691386,20612.77704389976,21925.110233726024,"CLT, Glulam and Steel Column Hybrid",66982927.0567,114660.0,72510136.91763987,468.8804893966346,183.86235420631778,Office,18,No,7.0,13.0,10.0,7.0
0,28879.790795657962,2045.8047614509007,855.245638547875,2209.831525036507,3065.077163584383,3262.724065720967,32674.22254432473,35739.29970790914,RC Flat Slab,58789434.899,129276.0,357350551.70240843,411.52604429269576,255.9310977181954,Office,5,Yes,9.0,9.0,14.0,19.0
1,25130.12890458294,1904.0315709920733,770.8191264490731,1991.7401872750727,2762.559313724146,2479.8252732376795,28560.648651595333,31323.207965319478,PT RC Flat Slab,63554494.6834,129276.0,340075777.2145257,444.88146278413853,224.36902529765365,Office,5,Yes,9.0,9.0,14.0,19.0
2,26056.15338668563,1946.812638113011,773.439663687274,1998.5095830220387,2771.949246709313,2963.4064570052155,29581.15624808201,32353.105494791325,RC Rib Slab,61825252.573,129276.0,341100754.7043536,432.77676801074426,232.1694128538379,Office,5,Yes,9.0,9.0,14.0,19.0
3,26214.917616746236,1958.5399681787094,758.4733598262932,1959.8484900875635,2718.321849913857,3291.7475966771694,29757.84160886485,32476.163458778705,Two-way RC Slab,54662744.7543,129276.0,338126824.4786247,382.63921328011406,233.14830921551535,Office,5,Yes,9.0,9.0,14.0,19.0
4,28520.55481884416,2028.9871157674456,858.1106335084692,2217.2324062064476,3075.3430397149173,3013.3276661235855,32278.784351048213,35354.12739076314,One-Way Spanning RC,58692624.1553,129276.0,357912126.70654166,410.8483690871302,252.86698784101722,Office,5,Yes,9.0,9.0,14.0,19.0
5,26111.769251773374,1912.0149328455773,795.8470355724276,2056.3925108922826,2852.239546464711,2284.980974253685,29309.746900244347,32161.986446709056,Precast Hollowcore with In-situ RC Beams,57894129.1483,129276.0,345049032.8773881,405.2589040381734,229.85709493086512,Office,5,Yes,9.0,9.0,14.0,19.0
6,23655.64094186232,2219.256446204042,646.8385408630537,1671.6388092321015,2318.477350095155,-0.23381474297654847,26863.169611746816,29181.646961841972,Non-Composite Rolled Steel with PCC Planks,70016841.822,129276.0,314202593.37071216,490.1178927542382,211.58828788407018,Office,5,Yes,9.0,9.0,14.0,19.0
7,25372.329257986203,2367.0235518824675,576.3039256109865,1489.5531774036217,2065.857103014608,-1897.7251302076747,28869.88457855425,30935.741681568856,Composite Rolled Steel with Metal Decking,72203172.4118,129276.0,300108615.4812949,505.4222068826157,227.2293912670323,Office,5,Yes,9.0,9.0,14.0,19.0
8,25941.01733925428,2437.861847733021,578.4356223705729,1495.0809016333983,2073.516524003971,-2009.6939834509326,29520.147579973167,31593.664103977142,Composite Cell Beams with Metal Decking,76185824.658,129276.0,300527582.8355966,533.300772605905,232.4750793076756,Office,5,Yes,9.0,9.0,14.0,19.0
9,19682.190843107255,3355.418518956637,438.46895082690406,14715.649452397265,15154.118403224165,-4790.583548039995,23995.102833357927,25641.79004392155,Steel Frame with CLT Slabs,71385099.0893,129276.0,272129272.2733253,499.69569362515796,189.4767669713101,Office,5,Yes,9.0,9.0,14.0,19.0
10,17549.03406172756,3257.93484703615,437.56091243348675,19003.07025678871,19440.63116922219,-4836.409569045302,21782.603246411432,23449.508095633628,"CLT, Glulam and Steel Column Hybrid",82206597.5977,129276.0,271960638.06066996,575.4461831838958,172.94818395986363,Office,5,Yes,9.0,9.0,14.0,19.0
0,101728.50098764972,4485.417370044801,3020.3380789127723,7802.571610803898,10822.90968971667,9985.29044336071,112368.60629240243,123191.51598211909,RC Flat Slab,150356021.0663,285120.0,771210135.4817395,1052.4921474640569,397.80127118359457,Healthcare,17,Yes,6.0,11.0,15.0,16.0
1,74786.13157003705,3477.0848415300625,2251.593085319691,5816.7425165743825,8068.335601894074,6941.016892577241,82793.69214655201,90862.02774844604,PT RC Flat Slab,144569903.1623,285120.0,607230984.3377612,1011.9893221358667,293.93126216571227,Healthcare,17,Yes,6.0,11.0,15.0,16.0
2,62127.320878889775,3026.4521790547446,1817.5774694871786,4695.589410598687,6513.166880085869,6670.084133024004,68908.501713032,75421.66859311787,RC Rib Slab,127250606.9166,285120.0,515753748.73342067,890.7542484162262,244.80659357971464,Healthcare,17,Yes,6.0,11.0,15.0,16.0
3,77445.36352428098,3666.2822251595817,1907.3691281655008,4927.540044044926,6834.9091722104295,13929.922140230748,85729.66064086753,92564.56981307796,Two-way RC Slab,146636552.0926,285120.0,531942664.78538954,1026.455864648071,304.2793087314661,Healthcare,17,Yes,6.0,11.0,15.0,16.0
4,66740.11648106025,3224.3641087038077,1930.7355445499807,4987.900384432056,6918.635928982038,7485.172978579487,73994.09268296398,80912.72861194599,One-Way Spanning RC,125570666.2019,285120.0,543816037.6168625,878.9946634129662,262.6020179095712,Healthcare,17,Yes,6.0,11.0,15.0,16.0
5,74038.05346693014,3410.2319314439455,2170.325579289252,5606.811552163906,7777.137131453158,7031.478776416559,81263.42249469776,89040.55962615089,Precast Hollowcore with In-situ RC Beams,131322371.6137,285120.0,591328041.2744287,919.2566012957544,288.2389137766327,Healthcare,17,Yes,6.0,11.0,15.0,16.0
6,73653.40690648775,5309.229612949581,1790.6452863631137,4626.849682048496,6417.494968411611,-3763.9050177381146,81623.43668951832,88040.93165792993,Non-Composite Rolled Steel with PCC Planks,191431573.7978,285120.0,508891078.2239139,1340.0210165847307,290.97733482780245,Healthcare,17,Yes,6.0,11.0,15.0,16.0
7,64425.46419131521,4776.492175788394,1307.3930477860101,3378.618369723896,4686.011417509907,-7345.963907884702,71830.76047756361,76516.77189507353,Composite Rolled Steel with Metal Decking,173452158.3324,285120.0,412467467.5369829,1214.1651083267868,256.19011498979523,Healthcare,17,Yes,6.0,11.0,15.0,16.0
8,70754.26904435574,5632.733637553661,1337.0667684293041,3455.5358303356475,4792.602598764952,-9349.555054891605,79107.45064243634,83900.05324120124,Composite Cell Beams with Metal Decking,206191108.1796,285120.0,418384195.2763484,1443.3377572575066,282.5153914130676,Healthcare,17,Yes,6.0,11.0,15.0,16.0
9,55810.055072386174,7428.406435764706,982.6625186797401,27436.487217382444,28419.149736062176,-14273.63111363609,65435.52209936313,69095.1855968932,Steel Frame with CLT Slabs,198453247.6618,285120.0,345442231.6829118,1389.1727336327972,234.37392968923936,Healthcare,17,Yes,6.0,11.0,15.0,16.0
10,48381.19561455878,7620.54031449325,1016.0681583979247,52307.48329785943,53323.551456257344,-16351.10088376494,58401.408407979325,62316.60376823667,"CLT, Glulam and Steel Column Hybrid",215594976.5472,285120.0,352284683.192857,1509.1648358301836,210.12406440730047,Healthcare,17,Yes,6.0,11.0,15.0,16.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,29792.0,0.0,0.0,,Education,1,No,7.0,16.0,14.0,19.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,29792.0,0.0,0.0,,Education,1,No,7.0,16.0,14.0,19.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,29792.0,0.0,0.0,,Education,1,No,7.0,16.0,14.0,19.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,29792.0,0.0,0.0,,Education,1,No,7.0,16.0,14.0,19.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,29792.0,0.0,0.0,,Education,1,No,7.0,16.0,14.0,19.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,29792.0,0.0,0.0,,Education,1,No,7.0,16.0,14.0,19.0
6,8471.060839401296,584.2564578585014,269.5745460953286,697.1917235878046,966.7662696831334,-130.12521371179926,9383.117558519594,10349.883828202726,Non-Composite Rolled Steel with PCC Planks,26434261.6077,29792.0,75613211.29927361,185.0398312538597,321.16532591881895,Education,1,No,7.0,16.0,14.0,19.0
7,7910.88820166042,642.6921746713059,206.35346987195376,533.9316221854094,740.2850920573632,-862.48004468369,8892.975131460076,9633.260223517438,Composite Rolled Steel with Metal Decking,28530823.6047,29792.0,63058870.40099479,199.71576523314303,305.20579003400974,Education,1,No,7.0,16.0,14.0,19.0
8,8180.088053579415,676.7657085352441,207.63513023328304,537.2525527290592,744.8876829623422,-928.6656729273247,9201.2508558495,9946.138538811841,Composite Cell Beams with Metal Decking,30639906.8403,29792.0,63314326.59666017,214.47934788235634,316.0489461510424,Education,1,No,7.0,16.0,14.0,19.0
9,7028.44412802231,974.0030819745158,172.60888606125192,3702.035946642374,3874.644832703626,-1751.301284730674,8301.775950220914,8939.084187613633,Steel Frame with CLT Slabs,30821357.4172,29792.0,56374962.48068467,215.74950192024704,285.899753361344,Education,1,No,7.0,16.0,14.0,19.0
10,5494.967102510664,943.9433785365717,172.01582934208813,7194.023610360734,7366.039439702822,-1914.9464539901053,6755.940013539528,7410.252557242348,"CLT, Glulam and Steel Column Hybrid",26063452.8254,29792.0,56266059.15096692,182.44416977788453,232.89420593842013,Education,1,No,7.0,16.0,14.0,19.0
