,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
3,14988.313678447601,559.8630452536084,418.42493456225594,1080.9068436351176,1499.3317781973735,1865.4947552491915,16450.25337323521,17949.58515143258,Two-way RC Slab,24995505.4143,32400.0,88253602.29797307,174.9685379001981,513.1241330597347,Residential,154.5,30,No,Yes,10,10,3.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,32400.0,0.0,0.0,,Residential,0.0,30,No,Yes,10,10,3.0,3.0
5,13237.154025084317,480.07166040141425,392.07900854205286,1012.8498067225216,1404.9288152645747,1188.8831354898875,14430.844111455805,15835.772926720376,Precast Hollowcore with In-situ RC Beams,21810554.5992,32400.0,82510985.9793612,152.67388219464632,450.1085800509398,Residential,147.0,30,No,Yes,10,10,3.0,3.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,32400.0,,,,Residential,,30,No,Yes,10,10,3.0,3.0
7,12753.410937595409,713.3336850551066,298.2973919344019,770.7245156556841,1069.021907590086,-656.5138498071353,14066.212241353389,15135.234148943475,Composite Rolled Steel with Metal Decking,29639789.1201,32400.0,62477859.002448514,207.4785238403539,440.5460112714118,Residential,157.116,30,No,Yes,10,10,3.0,3.0
8,13593.96429463159,808.2065960829839,307.08995986528373,793.4648539805281,1100.5548138458119,-847.5569489999731,15022.408892095376,16122.963705941185,Composite Cell Beams with Metal Decking,33418047.058,32400.0,64227115.7966673,233.92632940613024,470.8745438735033,Residential,159.0,30,No,Yes,10,10,3.0,3.0
9,10776.772605403676,968.5703460407367,243.17104682597497,4050.533711730373,4293.704758556349,-1464.9533009864322,12262.305404523635,13152.634016290995,Steel Frame with CLT Slabs,29534878.4676,32400.0,50390708.94750246,206.74414927350003,384.84720845052885,Residential,156.15,30,No,Yes,10,10,3.0,3.0
10,11816.229166040705,1030.587150417267,303.18184187083415,6658.462097576719,6961.643939447553,-1425.0972197377816,13498.57520928653,14617.370419134082,"CLT, Glulam and Steel Column Hybrid",28914559.19,32400.0,62530978.12958544,202.4019143298451,422.86966430914737,Residential,171.45,30,No,Yes,10,10,3.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,204750.0,0.0,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,204750.0,0.0,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,204750.0,0.0,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,204750.0,0.0,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,204750.0,0.0,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,204750.0,0.0,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
6,398.40797997000004,27.595357920000005,0.8679602420775002,2.242122831,3.1100830730775004,0.0,448.74634920104324,451.85643227412066,Non-Composite Rolled Steel with PCC Planks,7270315.452,204750.0,172470.98700000002,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
7,378.895428912,26.243839232,0.825450755844,2.1323119375999995,2.9577626934439993,0.0,426.7684107783845,429.72617347182853,Composite Rolled Steel with Metal Decking,,204750.0,164023.99519999998,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
8,441.40996099199987,30.57385011199999,0.9616431293039998,2.484125321599999,3.445768450903999,0.0,497.1815788204098,500.62734727131385,Composite Cell Beams with Metal Decking,,204750.0,191086.56319999995,0.0,,Healthcare,0.0,25,No,Yes,6,6,13.0,7.0
9,56725.53179030136,6885.7972069557145,853.5279065562003,20379.60576044913,21233.133667005335,-15146.282159498745,65528.04753052102,68688.08028009514,Steel Frame with CLT Slabs,203912842.5477,204750.0,182489574.2335608,1427.3898978335628,327.0106834107672,Healthcare,153.7525,25,No,Yes,6,6,13.0,7.0
10,47545.10643888021,6511.528873934191,973.056395356414,46831.16534711471,47804.22174247112,-15153.394382012946,56351.21225230123,60082.59354677235,"CLT, Glulam and Steel Column Hybrid",169951250.2616,204750.0,206916868.8668337,1189.6587518314489,281.02989501407905,Healthcare,169.0,25,No,Yes,6,6,13.0,7.0
0,9486.876368611676,406.0434917387914,281.6307918795642,727.5451256618085,1009.1759175413724,928.1518992337815,10466.864062329725,11476.039979871102,RC Flat Slab,15554834.7526,26400.0,69666397.73968743,108.8838432679047,400.59651157566776,Residential,89.585,19,Yes,Yes,6,6,10.0,2.0
1,7884.5538710116025,344.47456389720577,238.4009527263914,615.8734100152616,854.2743627416529,707.4725752743543,8706.80831307105,9561.082675812706,PT RC Flat Slab,15710073.1131,26400.0,60255274.94118806,109.97051179142566,333.9688948811543,Residential,88.065,19,Yes,Yes,6,6,10.0,2.0
2,7150.904401362081,320.7957720523962,214.3492800240094,553.7429092440809,768.0921892680904,674.2258026325738,7904.712023984796,8672.80421325289,RC Rib Slab,15061065.0667,26400.0,55695598.31164772,105.42745546676889,303.4143742216502,Residential,97.85000000000001,19,Yes,Yes,6,6,10.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,26400.0,0.0,0.0,,Residential,0.0,19,Yes,Yes,6,6,10.0,2.0
4,7266.940963939719,325.3364019601989,216.21391649602538,558.5596552224631,774.7735717184883,710.3624945991637,8032.0339209418335,8806.807492660322,One-Way Spanning RC,14509901.6164,26400.0,56066117.233061716,101.56931131463419,308.0910315248662,Residential,97.85000000000001,19,Yes,Yes,6,6,10.0,2.0
5,7730.961967485898,335.228813732335,229.54040736825254,592.9847682555388,822.5251756237914,692.6751734917932,8475.712678884462,9298.237854508254,Precast Hollowcore with In-situ RC Beams,14450241.2167,26400.0,58514667.07117411,101.15168851717891,324.88122603794096,Residential,89.775,19,Yes,Yes,6,6,10.0,2.0
6,8141.051583809091,503.05650309756277,212.62498559157464,549.3547619579107,761.9797475494855,-134.36925701854852,8986.54880190603,9748.528549455512,Non-Composite Rolled Steel with PCC Planks,19902989.973,26400.0,54894128.33691762,139.3209298112011,345.6768837771679,Residential,98.1502,19,Yes,Yes,6,6,10.0,2.0
7,7156.8020873342875,439.54938058131546,166.9406914135776,431.348254801952,598.2889462155298,-419.2464882291305,7930.183508517822,8528.472454733355,Composite Rolled Steel with Metal Decking,17882055.3759,26400.0,45630915.718710504,125.17438763101582,305.1271930359408,Residential,93.70800000000001,19,Yes,Yes,6,6,10.0,2.0
8,7478.0410887188655,486.73091578941165,167.33316873682566,432.37709821703834,599.7102669538641,-531.7899823818974,8301.468220440489,8901.178487394352,Composite Cell Beams with Metal Decking,19662512.5478,26400.0,45700694.21711869,137.63758783473943,319.6630987983041,Residential,92.80662987367684,19,Yes,Yes,6,6,10.0,2.0
9,5867.392641426221,604.0788982401767,134.82180159824696,2545.1261299384914,2679.9479315367366,-858.0661816124984,6758.636757447491,7253.924138525511,Steel Frame with CLT Slabs,18225436.8871,26400.0,39096235.16581654,127.57805820956945,260.84147029004015,Residential,95.63839999999999,19,Yes,Yes,6,6,10.0,2.0
10,5981.262728687137,657.1615305909996,150.6133091693149,4213.733434353463,4364.3467435227785,-1024.4080191168723,6966.35903995722,7527.160055479997,"CLT, Glulam and Steel Column Hybrid",20516607.6564,26400.0,42291462.052218966,143.61625359464975,269.3172459678739,Residential,100.22500000000001,19,Yes,Yes,6,6,10.0,2.0
0,36731.8000579039,1372.7813826923875,1081.4470981754582,2793.7625409419034,3875.2096391173623,3761.242395647291,40325.3619887378,44200.57162785517,RC Flat Slab,52984630.5419,111132.0,229603647.17196012,370.89241379325847,366.1974445032129,Office,92.16,18,No,Yes,9,9,7.0,7.0
1,35775.59540607982,1327.8508570732238,1083.287483211061,2798.5166403880703,3881.804123599133,3189.5183797117425,39271.627274835606,43153.43139843475,PT RC Flat Slab,63380049.8497,111132.0,229575617.77155948,443.66034894761583,357.37040297828906,Office,92.34000000000002,18,No,Yes,9,9,7.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,111132.0,0.0,0.0,,Office,0.0,18,No,Yes,9,9,7.0,7.0
3,33685.50343995421,1279.9896469151522,859.4296826879037,2220.245123885131,3079.6748065730358,5567.932796107646,36979.226312762796,40058.901119335846,Two-way RC Slab,52238898.1159,111132.0,180215573.24169326,365.67228681142944,336.0409117047675,Office,103.05000000000001,18,No,Yes,9,9,7.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,111132.0,0.0,0.0,,Office,0.0,18,No,Yes,9,9,7.0,7.0
5,29009.899588243796,1057.3595247084854,856.6565378600427,2213.081510817631,3069.738048677674,2615.6329913349723,31530.26585522959,34600.003903907265,Precast Hollowcore with In-situ RC Beams,48314098.5801,111132.0,181527286.63311353,338.1986900608997,286.76226960092947,Office,96.75,18,No,Yes,9,9,7.0,7.0
6,29582.505054223944,1949.3397921988237,698.9363633721114,1806.0321749928908,2504.9685383650017,-2005.6012892211938,32531.92691035624,35036.89544872125,Non-Composite Rolled Steel with PCC Planks,76204173.5492,111132.0,148345243.29867685,533.4292148443932,297.53226906022235,Office,105.2064,18,No,Yes,9,9,7.0,7.0
7,24565.37851515499,1725.5907211896795,457.1916066279468,1181.6143401107522,1638.8059467386988,-3635.0149804693133,27209.25962711341,28848.065573852105,Composite Rolled Steel with Metal Decking,69777394.9416,111132.0,98306953.53004375,488.4417645911945,249.23245682345865,Office,99.97200000000001,18,No,Yes,9,9,7.0,7.0
8,27236.16653011797,2036.255714081548,482.5229247075181,1247.140884654744,1729.6638093622614,-4269.629664353427,30252.533652942406,31982.197462304663,Composite Cell Beams with Metal Decking,82182040.3885,111132.0,103401407.41522023,575.2742827195568,277.3981205742897,Office,100.0008,18,No,Yes,9,9,7.0,7.0
9,20706.47523051495,2852.6961612572295,346.6907868529324,14128.88258634355,14475.573373196487,-6746.785001524585,24361.881284274383,25677.58309783783,Steel Frame with CLT Slabs,75392709.5199,111132.0,75434653.20497331,527.7489666392158,223.96456691964153,Office,102.65400000000001,18,No,Yes,9,9,7.0,7.0
10,17607.32327175843,2758.4494573368647,365.7128751133646,22392.618811167587,22758.33168628095,-6928.662093592645,21249.75119812075,22678.578100401704,"CLT, Glulam and Steel Column Hybrid",73304909.8573,111132.0,79914174.70548178,513.1343690009919,195.82915422310177,Office,110.16000000000003,18,No,Yes,9,9,7.0,7.0
0,3514.7897668858386,246.0454673480607,108.74865711870046,280.9884587560646,389.737115874765,323.4149502926088,3974.46032370654,4364.197439581304,RC Flat Slab,7507348.7057,15876.0,44132860.13014188,52.55144093972667,253.65405421052319,Residential,22.775000000000002,5,Yes,Yes,6,6,9.0,7.0
1,3272.8029595577186,236.9563449707595,103.65278283929531,267.8247497382271,371.47753257752237,267.27560980528534,3709.109611811977,4080.5871443895,PT RC Flat Slab,7949982.8259,15876.0,43120267.12876977,55.64987978164652,237.13526654028874,Residential,22.625,5,Yes,Yes,6,6,9.0,7.0
2,3220.4832912316588,235.38561491710485,101.33333500043597,261.8331308797728,363.16646588020876,274.52447543188373,3651.921948548043,4015.0884144282522,RC Rib Slab,7875330.688,15876.0,42661454.104372084,55.12731481577573,233.50020555327657,Residential,23.375,5,Yes,Yes,6,6,9.0,7.0
3,3173.0480572662113,234.41005367708797,97.77375937278612,252.63800258181993,350.411761954606,304.28827105378605,3600.2693818886314,3950.6811438432374,Two-way RC Slab,6777568.2671,15876.0,41954136.54299109,47.44297786999872,229.76268328033697,Residential,23.25,5,Yes,Yes,6,6,9.0,7.0
4,3254.2135729156034,236.62699793414959,102.1247714355367,263.87757671311795,366.0023481486546,281.05803421824953,3688.8974132384114,4054.8997613870674,One-Way Spanning RC,7308921.9182,15876.0,42818719.16847555,51.162453427217855,235.5794826571951,Residential,23.75,5,Yes,Yes,6,6,9.0,7.0
5,3697.4944511702024,250.9910240554924,114.8306205421305,296.69944226417994,411.5300628063104,299.60577165590945,4147.339658809575,4558.869721615885,Precast Hollowcore with In-situ RC Beams,8131642.9959,15876.0,45561459.70839493,56.92150097110621,264.81866715675744,Residential,23.375,5,Yes,Yes,6,6,9.0,7.0
6,3230.632344400065,263.21874892549283,96.4254859092308,249.16731057796113,345.5927964871919,87.55567335335789,3656.322920012157,4001.915716499348,Non-Composite Rolled Steel with PCC Planks,8771280.9245,15876.0,41741490.51023131,61.3989664714086,234.17245442703233,Residential,24.4,5,Yes,Yes,6,6,9.0,7.0
7,3507.610410301037,280.9840400480484,92.90481154460896,240.08454395778347,332.9893555023924,-100.8468532865389,3966.2648439600284,4299.254199462419,Composite Rolled Steel with Metal Decking,8942952.2638,15876.0,40992647.34749358,62.60066584685561,253.77081820401133,Residential,24.192,5,Yes,Yes,6,6,9.0,7.0
8,3637.7334221831943,299.558359351582,93.146827180875,240.71555143681297,333.86237861768797,-143.1908641900115,4116.379264452222,4450.241643069908,Composite Cell Beams with Metal Decking,9662694.3348,15876.0,41041186.384342,67.63886034371036,263.5435956661585,Residential,23.373799999999996,5,Yes,Yes,6,6,9.0,7.0
9,2833.982680372417,340.507431490795,78.18964870814403,1180.6190440692471,1258.8086927773911,-260.2514782441036,3330.200910227716,3615.8426305280427,Steel Frame with CLT Slabs,9200233.8131,15876.0,38052687.7936118,64.40163669142227,213.8197623405857,Residential,24.165,5,Yes,Yes,6,6,9.0,7.0
10,2765.262648182295,357.0426732131406,78.88577687719786,1670.9758459418501,1749.8616228190476,-337.44133765867286,3281.995291613161,3572.8132024322094,"CLT, Glulam and Steel Column Hybrid",9041871.3819,15876.0,38194281.26666314,63.29309967302184,210.713554502783,Residential,24.575,5,Yes,Yes,6,6,9.0,7.0
0,16463.422359773947,710.806664601128,474.2624098918757,1225.17814538853,1699.4405552804062,1841.4940163471617,18167.73921812562,19867.179773406027,RC Flat Slab,28716672.6122,52992.0,118318505.74971758,201.01670828559887,346.6326224035933,Education,108.13,22,Yes,No,8,8,3.0,12.0
1,14475.528601571725,634.8184694196366,427.0967533278546,1103.3393902306016,1530.436143558457,1464.7553235420264,15985.672849940733,17516.108993499194,PT RC Flat Slab,30679918.5813,52992.0,108384463.53926295,214.7594300693442,305.71467919705003,Education,107.25,22,Yes,No,8,8,3.0,12.0
2,15465.926234838036,673.6029708489584,445.5153631283525,1150.918511424138,1596.433874552491,1733.331148537842,17072.856197275025,18669.290071827523,RC Rib Slab,30954551.9086,52992.0,112197891.35160983,216.68186336054734,326.26694709834635,Education,113.30000000000001,22,Yes,No,8,8,3.0,12.0
3,14883.307450829081,649.1699346966235,423.3676417690613,1093.7063151656612,1517.0739569347227,1755.4461366841588,16429.72451125019,17946.798468184912,Two-way RC Slab,26873904.2562,52992.0,106734126.57237622,188.11732979353118,313.59152024916443,Education,112.75,22,Yes,No,8,8,3.0,12.0
4,16326.17188040794,702.8889453497573,474.69498113399504,1226.2955673751273,1700.9905485091228,1756.7493854418044,18015.05022713271,19716.040775641835,One-Way Spanning RC,29522956.5522,52992.0,118082120.92017567,206.66069586567923,343.85776953121956,Education,113.85000000000002,22,Yes,No,8,8,3.0,12.0
5,15338.785483050635,655.9417629727061,448.9375133210059,1159.7586410822591,1608.6961544032656,1460.0807018732316,16797.401701040824,18406.09785544409,Precast Hollowcore with In-situ RC Beams,28538566.772,52992.0,112963895.82072431,199.7699674040334,320.74976729402283,Education,110.0,22,Yes,No,8,8,3.0,12.0
6,15113.363128447889,990.5519702857669,376.4302314967871,972.6050474584852,1349.0352789552728,-423.0316526403388,16731.529262274198,18080.564541229465,Non-Composite Rolled Steel with PCC Planks,40069043.8184,52992.0,97055408.66123846,280.4833067290629,321.0298265587874,Education,118.37320000000001,22,Yes,No,8,8,3.0,12.0
7,15640.248679691971,1006.5111413316939,345.1643361468652,891.8761621066113,1237.0404982534767,-1145.723506646513,17345.115673554545,18582.156171808016,Composite Rolled Steel with Metal Decking,39839887.9287,52992.0,91032799.90798914,278.87921550092307,332.5784059679851,Education,118.8572,22,Yes,No,8,8,3.0,12.0
8,16126.978137376673,1121.6530414360823,334.8379441880243,865.2421452311644,1200.0800894191889,-1495.2765714967286,17930.94281413896,19131.022903558154,Composite Cell Beams with Metal Decking,43885144.332,52992.0,88867136.71855816,307.19601032391597,344.16777672974933,Education,113.22959999999999,22,Yes,No,8,8,3.0,12.0
9,11962.764013239785,1326.6991831436367,260.84101937680475,6212.494383818791,6473.335403195597,-2148.4264305875918,13862.181095143744,14827.523837788882,Steel Frame with CLT Slabs,36624162.8564,52992.0,73282264.10462146,256.3691399945545,266.42795582613036,Education,118.32920000000001,22,Yes,No,8,8,3.0,12.0
10,12793.227983307474,1472.392119369533,304.1727316195443,9502.082332995426,9806.255064614963,-2526.5192387624384,14942.746874170332,16080.796370785298,"CLT, Glulam and Steel Column Hybrid",45051475.9468,52992.0,82092824.35942215,315.36033162792035,287.9322766794658,Education,123.20000000000002,22,Yes,No,8,8,3.0,12.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,22176.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,22176.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,22176.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,22176.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,22176.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,22176.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
6,6733.731318643265,444.5065477626916,161.5918827641245,417.5594848083136,579.1513675724381,-401.910807390263,7423.269670016809,8002.421037589246,Non-Composite Rolled Steel with PCC Planks,17423199.8158,22176.0,35464216.700145505,121.96239871049184,340.2431488423205,Healthcare,70.90599999999999,11,No,Yes,12,12,4.0,3.0
7,5731.309930523733,394.87336499106624,114.91494888193675,296.99285603079943,411.90780491273625,-699.079600762083,6355.078753850365,6766.986558763102,Composite Rolled Steel with Metal Decking,16028231.6649,22176.0,25593490.915566083,112.19762165453419,291.6340356919597,Healthcare,68.1989,11,No,Yes,12,12,4.0,3.0
8,7057.486288826523,557.6599695347262,126.89601825509347,327.98991862094005,454.8859368760336,-1056.5408957692098,7872.104008139732,8326.989945015765,Composite Cell Beams with Metal Decking,21956033.9418,22176.0,28488386.76759525,153.6922375928976,361.9136113696172,Healthcare,69.8544,11,No,Yes,12,12,4.0,3.0
9,5601.544942831864,689.3343680588251,92.9863191470548,2443.1860964452812,2536.172415592336,-1489.8489386424574,6495.980709542352,6841.474226052122,Steel Frame with CLT Slabs,19989091.5386,22176.0,21159041.94250942,139.92364076999664,299.2381110350085,Healthcare,68.19999999999999,11,No,Yes,12,12,4.0,3.0
10,2.3522138640000003,0.16292390399999998,0.005124465918000001,0.0132375672,0.018362033118,0.0,2.6494132574592544,2.6677752905772545,"CLT, Glulam and Steel Column Hybrid",,22176.0,1018.2744,0.0,,Healthcare,0.0,11,No,Yes,12,12,4.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,139650.0,0.0,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,139650.0,0.0,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,139650.0,0.0,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,139650.0,0.0,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,139650.0,0.0,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,139650.0,0.0,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
6,265.0831144361401,18.36073519904,0.5775024993073051,1.491809734922,2.0693122342293053,0.0,298.5760472142588,300.645359448488,Non-Composite Rolled Steel with PCC Planks,4837347.5428,139650.0,114754.59499400001,0.0,,Healthcare,0.0,19,No,Yes,7,7,5.0,14.0
7,38321.95323212733,2731.78608940291,726.0609908171703,1876.426429879784,2602.4874206969544,-5194.934588985375,42521.55309222637,45124.040512923326,Composite Rolled Steel with Metal Decking,107806682.0456,139650.0,154886245.982284,754.6467743191386,309.8904394310456,Healthcare,111.78649999999999,19,No,Yes,7,7,5.0,14.0
8,41684.06178411909,3159.66735320793,748.4504008824653,1934.3916948518624,2682.842095734328,-6152.318072524799,46372.92040445985,49055.76250019417,Composite Cell Beams with Metal Decking,126150248.9878,139650.0,159372087.74795556,883.0517429147901,338.388629769958,Healthcare,113.54849801980167,19,No,Yes,7,7,5.0,14.0
