,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
9,13250.201726384825,1384.227883044556,276.70391269072604,6379.377942921552,6656.081855612277,-2528.5807226524976,15239.743487641206,16262.651031326883,Steel Frame with CLT Slabs,39431050.5122,51840.0,58446646.279780924,276.017353585566,299.3009421532942,Education,145.4598,27,No,No,8.0,10.0,3.0,8.0
10,13634.613890771874,1533.44705775371,315.9256687801039,10642.27741792187,10958.203086701978,-3001.7633711832495,15876.274584398552,17062.55472710053,"CLT, Glulam and Steel Column Hybrid",49634480.8847,51840.0,66427602.93569836,347.44136619295585,312.9574836148053,Education,157.68,27,No,No,8.0,10.0,3.0,8.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,73440.0,0.0,0.0,,Healthcare,0.0,17,No,Yes,12.0,12.0,10.0,3.0
1,23060.118646313524,863.6010810623378,684.7762744680895,1769.0312435614064,2453.807518029496,2278.441453231781,25318.97774507722,27772.78526310671,PT RC Flat Slab,45816098.9374,73440.0,145826607.16174546,320.7126925621373,349.1243251312549,Healthcare,92.225,17,No,Yes,12.0,12.0,10.0,3.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,73440.0,0.0,0.0,,Healthcare,0.0,17,No,Yes,12.0,12.0,10.0,3.0
3,28407.829071373504,1078.9891880125795,758.7509811177003,1960.1233819508636,2718.8743630685635,4134.263938234852,31190.843874765713,33909.71823783427,Two-way RC Slab,44434413.701,73440.0,160969504.25733528,311.04089590723277,428.9472327161349,Healthcare,102.0,17,No,Yes,12.0,12.0,10.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,73440.0,0.0,0.0,,Healthcare,0.0,17,No,Yes,12.0,12.0,10.0,3.0
5,22815.92654536764,834.1155588159727,674.3272478358787,1742.039222454851,2416.3664702907286,2006.326480353707,24775.9119105537,27192.278380844426,Precast Hollowcore with In-situ RC Beams,36952757.4944,73440.0,144009828.1210859,258.6693024607149,340.88482043864946,Healthcare,97.75,17,No,Yes,12.0,12.0,10.0,3.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,73440.0,,,,Healthcare,,17,No,Yes,12.0,12.0,10.0,3.0
7,21576.47215179634,1458.7297081121444,435.2479666385038,1124.7855037880502,1560.033470426554,-2473.963046875449,23909.997827784664,25470.03129821122,Composite Rolled Steel with Metal Decking,58181540.6131,73440.0,93253622.38030876,407.2707842920433,331.11749199450855,Healthcare,105.23169999999999,17,No,Yes,12.0,12.0,10.0,3.0
8,24468.32092595849,1823.9014437405176,456.9583619510245,1180.978088160798,1637.936450111823,-3309.332226471253,27220.834242454366,28858.770692566188,Composite Cell Beams with Metal Decking,72255640.2274,73440.0,97606827.95308892,505.7894815914811,377.54117271304256,Healthcare,107.47842,17,No,Yes,12.0,12.0,10.0,3.0
9,19242.32040980308,2244.74792997733,339.61527736045053,8430.274983971698,8769.890261332148,-4694.605373802663,22235.89481120916,23494.8859899725,Steel Frame with CLT Slabs,64994486.2204,73440.0,73041580.06557216,454.9614035427617,308.97135368670916,Healthcare,105.196,17,No,Yes,12.0,12.0,10.0,3.0
10,7.997527137600001,0.5539412736,0.017423184121200003,0.04500772848,0.062430912601200005,0.0,9.008005075361465,9.070435987962666,"CLT, Glulam and Steel Column Hybrid",,73440.0,3462.1329600000004,0.0,,Healthcare,0.0,17,No,Yes,12.0,12.0,10.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,229632.0,0.0,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,229632.0,0.0,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,229632.0,0.0,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,229632.0,0.0,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,229632.0,0.0,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,229632.0,0.0,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,229632.0,,,,Office,,22,Yes,Yes,12.0,16.0,4.0,13.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,229632.0,,,,Office,,22,Yes,Yes,12.0,16.0,4.0,13.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,229632.0,,,,Office,,22,Yes,Yes,12.0,16.0,4.0,13.0
9,,,,,,,,,Steel Frame with CLT Slabs,,229632.0,,,,Office,127.33600000000001,22,Yes,Yes,12.0,16.0,4.0,13.0
10,16.465497048,1.1404673280000002,0.03587126142600001,0.0926629704,0.12853423182600002,0.0,18.54589280221478,18.674427034040782,"CLT, Glulam and Steel Column Hybrid",,229632.0,7127.920800000001,0.0,,Office,0.0,22,Yes,Yes,12.0,16.0,4.0,13.0
0,73343.54834227855,2743.973222421661,2159.7319296662176,5579.413076781404,7739.145006447622,7555.712821956288,80522.11783260698,88261.26283905462,RC Flat Slab,100752623.594,203840.0,458300902.9422535,705.2683651580799,398.48599979280345,Healthcare,78.68,14,No,No,10.0,13.0,14.0,8.0
1,53811.03479383317,2021.3855715698198,1606.3189857044424,4149.831701420635,5756.150687125077,5286.489189097351,59090.18205023974,64846.33273736483,PT RC Flat Slab,107690565.9473,203840.0,342010208.5073035,753.8339616313456,293.58328106294687,Healthcare,76.44,14,No,No,10.0,13.0,14.0,8.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,203840.0,0.0,0.0,,Healthcare,0.0,14,No,No,10.0,13.0,14.0,8.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,203840.0,0.0,0.0,,Healthcare,0.0,14,No,No,10.0,13.0,14.0,8.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,203840.0,0.0,0.0,,Healthcare,0.0,14,No,No,10.0,13.0,14.0,8.0
5,49871.41592986587,1834.3528269667584,1463.1717109788376,3780.0523528994495,5243.224063878288,4564.093175781311,54071.353816256946,59314.57788013524,Precast Hollowcore with In-situ RC Beams,82733873.928,203840.0,313887677.1813974,579.1371174960012,268.1048417079717,Healthcare,80.85,14,No,No,10.0,13.0,14.0,8.0
6,48712.69095375232,3380.8443002642234,1116.403123836343,2884.95863249368,4001.361756330023,-4055.3590922933445,53556.523019863715,57557.88477619374,Non-Composite Rolled Steel with PCC Planks,131649560.2466,203840.0,240758653.5228025,921.5469217262593,267.25897734296495,Healthcare,89.46,14,No,No,10.0,13.0,14.0,8.0
7,42866.16232355876,3322.6769542469133,707.3635460668867,1828.5387306048124,2535.9022766716985,-7886.785158410033,47619.75421093942,50155.656487611115,Composite Rolled Steel with Metal Decking,130577642.5359,203840.0,156193171.30269903,914.0434977514162,238.09751623180355,Healthcare,84.7126,14,No,No,10.0,13.0,14.0,8.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,203840.0,,,,Healthcare,87.80996,14,No,No,10.0,13.0,14.0,8.0
9,37642.81748216869,5764.472346137365,463.44065970846583,23471.423172893585,23934.863832602037,-14533.162990295865,44543.61208220326,46328.27815741489,Steel Frame with CLT Slabs,151993679.9428,203840.0,106742981.15020859,1063.9557595998651,223.74199294448158,Healthcare,86.10419999999999,14,No,No,10.0,13.0,14.0,8.0
10,31088.01672506278,5943.62485935243,557.6136811186194,50676.01828574101,51233.63196685963,-16332.563024447056,38511.70642032938,40781.540371188996,"CLT, Glulam and Steel Column Hybrid",151976740.3913,203840.0,126017547.29383934,1063.8371827389565,194.1500372991971,Healthcare,105.28,14,No,No,10.0,13.0,14.0,8.0
0,99400.01329445257,3671.5499090828816,2885.331689345252,7453.612884086262,10338.944573431516,10626.249080838727,109073.166475635,119412.11104906649,RC Flat Slab,147336310.5259,269500.0,605788675.7695149,1031.3541736816062,408.5510970290041,Residential,165.025,35,No,No,7.0,11.0,20.0,5.0
1,80089.31631029418,2930.640636057929,2360.8929274082366,6098.877880572859,8459.770807981093,8021.5548375777125,87862.02047658135,96321.79128456245,PT RC Flat Slab,149433904.5147,269500.0,491686894.55359316,1046.037331602551,329.9000289728531,Residential,162.225,35,No,No,7.0,11.0,20.0,5.0
2,70338.57336807829,2591.711135572533,2009.5616579877012,5191.315734031982,7200.8773920196845,8083.849604652142,77171.86242302558,84372.73981504528,RC Rib Slab,137319930.0392,269500.0,418372323.57761896,961.2395102742073,289.9187455781068,Residential,176.75,35,No,No,7.0,11.0,20.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,269500.0,0.0,0.0,,Residential,0.0,35,No,No,7.0,11.0,20.0,5.0
4,73933.14784207323,2712.483463164744,2126.31493153038,5492.913857440791,7619.22878897117,8264.096052272469,81106.36498428059,88725.59377325175,One-Way Spanning RC,130479480.8372,269500.0,441325017.75656027,913.3563658606822,304.34033896156313,Residential,176.75,35,No,No,7.0,11.0,20.0,5.0
5,77772.04722920894,2807.2927773870288,2256.4797620626487,5829.156837454598,8085.636599517248,7589.733841770158,84614.6741226692,92700.31072218643,Precast Hollowcore with In-situ RC Beams,132514067.4143,269500.0,472238317.4188787,927.5984719000028,317.4110300355072,Residential,166.25,35,No,No,7.0,11.0,20.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,269500.0,,,,Residential,183.1585,35,No,No,7.0,11.0,20.0,5.0
7,74361.42277483727,4845.062508854846,1477.255438762339,3817.395434283903,5294.650873046241,-8388.46281766548,82217.76880721646,87512.4196802627,Composite Rolled Steel with Metal Decking,195264879.071,269500.0,308195476.9491499,1366.8541534968167,310.147023972962,Residential,175.4095,35,No,No,7.0,11.0,20.0,5.0
8,74258.11014296574,4939.115864569124,1443.5981439758486,3730.4922112360327,5174.090355211881,-8681.376225631713,82156.35279837744,87330.44315358931,Composite Cell Beams with Metal Decking,202013216.5535,269500.0,301276828.3166743,1414.0925158744776,310.09441675047094,Residential,171.1275813462468,35,No,No,7.0,11.0,20.0,5.0
9,57048.5160191114,6641.690725031012,1096.5114805912447,32280.872682336132,33377.38416292739,-13556.42432885997,66167.35813594054,70259.62507154887,Steel Frame with CLT Slabs,180591382.1651,269500.0,229644181.43744782,1264.1396751557506,250.20963937327005,Residential,177.184,35,No,No,7.0,11.0,20.0,5.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,269500.0,,,,Residential,186.725,35,No,No,7.0,11.0,20.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,334620.0,0.0,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,334620.0,0.0,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,334620.0,0.0,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,334620.0,0.0,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,334620.0,0.0,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,334620.0,0.0,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,334620.0,,,,Healthcare,,18,No,Yes,11.0,13.0,10.0,13.0
7,80027.6666899759,5940.248940328401,1436.4922569320354,3712.7619827207664,5149.254239652803,-12639.773070279705,88861.7398939934,94010.9941336462,Composite Rolled Steel with Metal Decking,228915970.3672,334620.0,310778581.09849226,1602.4117925701605,270.34890827375403,Healthcare,111.24179999999998,18,No,Yes,11.0,13.0,10.0,13.0
8,94328.89498026525,7843.8623949781295,1520.7273372800498,3930.9442928896096,5451.671630169658,-17197.246636147705,105287.72266798295,110739.3942981526,Composite Cell Beams with Metal Decking,300043536.3555,334620.0,327607884.35071796,2100.304754488604,320.9253105686198,Healthcare,113.60159999999999,18,No,Yes,11.0,13.0,10.0,13.0
9,74457.60773956281,10030.97255845614,1085.0010183952406,37336.527201285106,38421.52821968035,-23592.573866613,86984.32653175475,91064.57238650137,Steel Frame with CLT Slabs,273461450.3781,334620.0,241564109.500566,1914.2301526465883,265.67018314625943,Healthcare,111.06179999999999,18,No,Yes,11.0,13.0,10.0,13.0
10,29.637894686400006,2.0528411904000006,0.06456827056680002,0.16679334672000004,0.23136161728680005,0.0,33.38260704398662,33.61396866127342,"CLT, Glulam and Steel Column Hybrid",,334620.0,12830.257440000003,0.0,,Healthcare,0.0,18,No,Yes,11.0,13.0,10.0,13.0
0,19184.01372433097,711.0692799005245,562.0179884590286,1451.9320082699944,2013.9499967290228,2044.055169173233,21054.608874917027,23068.55887164606,RC Flat Slab,29679332.7848,66528.0,117543675.54088174,207.75532949359163,319.60023154777866,Residential,66.85000000000001,14,No,Yes,9.0,12.0,4.0,11.0
1,14894.35332286425,554.573335460601,452.0836134033326,1167.9485257614904,1620.0321391648226,1360.945456127165,16352.010484975332,17972.04262414016,PT RC Flat Slab,30751866.9904,66528.0,95408638.14255643,215.2630689330856,249.02707963426553,Residential,65.31,14,No,Yes,9.0,12.0,4.0,11.0
2,13475.565611983433,508.6533854364925,393.64706800408334,1016.9947075418696,1410.6417755459536,1486.4862471701904,14798.661510873839,16209.303286419792,RC Rib Slab,28100381.8374,66528.0,83492502.3020916,196.7026728621262,225.3992932860745,Residential,73.5,14,No,Yes,9.0,12.0,4.0,11.0
3,15615.674030406526,597.0670000532175,412.6327238245218,1066.0386271972495,1478.671351021772,2398.2268269261567,17148.910348922782,18627.581699944556,Two-way RC Slab,28370147.148,66528.0,87231203.24947087,198.59103003604193,260.75489085736564,Residential,71.75,14,No,Yes,9.0,12.0,4.0,11.0
4,15302.081995945091,572.9309903403343,453.5886185158709,1171.836268724828,1625.4248872406993,1568.275104672733,16800.922063155907,18426.346950396604,One-Way Spanning RC,27276266.3247,66528.0,95860554.92660995,190.93386427268354,255.40908981825083,Residential,73.85000000000001,14,No,Yes,9.0,12.0,4.0,11.0
5,13495.985828949666,492.1324171548181,403.15810577330035,1041.5637072437717,1444.7218130170718,1167.9224172721454,14653.958557106826,16098.680370123899,Precast Hollowcore with In-situ RC Beams,25573371.3932,66528.0,85287251.04415746,179.01359975219387,222.95833569112284,Residential,68.25,14,No,Yes,9.0,12.0,4.0,11.0
6,14992.790343025084,968.8311023780201,361.8070125196388,934.926200427875,1296.733212947514,-944.1753482230955,16468.06210814098,17764.7953210885,Non-Composite Rolled Steel with PCC Planks,40683733.5749,66528.0,76841233.79438137,284.7861350241351,251.81650197157762,Residential,73.8794,14,No,Yes,9.0,12.0,4.0,11.0
7,12382.193841796323,764.9179188683295,251.14442556227272,649.0606783319386,900.2051038942112,-1543.0509331619753,13645.125023992669,14545.330127886877,Composite Rolled Steel with Metal Decking,34071503.8383,66528.0,54427873.66138412,238.50052686805157,208.68845524983047,Residential,71.2236,14,No,Yes,9.0,12.0,4.0,11.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,66528.0,,,,Residential,71.40896,14,No,Yes,9.0,12.0,4.0,11.0
9,10041.770629926865,1448.866298540378,178.54081447335383,8250.008376366442,8428.549190839798,-3473.340032577504,11906.21560663891,12589.150118579624,Steel Frame with CLT Slabs,38266707.9271,66528.0,39583730.60264094,267.8669554894937,182.99186150385407,Residential,73.15,14,No,Yes,9.0,12.0,4.0,11.0
10,8579.29022859549,1381.6666219619397,183.4395180384373,11532.425358407761,11715.864876446198,-3485.8344365833877,10402.06793594085,11120.445740387047,"CLT, Glulam and Steel Column Hybrid",44993761.9409,66528.0,40651679.159947805,314.9563335861513,161.0904321417599,Residential,77.21000000000001,14,No,Yes,9.0,12.0,4.0,11.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,67760.0,0.0,0.0,,Education,0.0,35,No,Yes,11.0,11.0,8.0,2.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,67760.0,0.0,0.0,,Education,0.0,35,No,Yes,11.0,11.0,8.0,2.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,67760.0,0.0,0.0,,Education,0.0,35,No,Yes,11.0,11.0,8.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,132616,67760.0,0.0,0.0,,Education,0.0,35,No,Yes,11.0,11.0,8.0,2.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,67760.0,0.0,0.0,,Education,0.0,35,No,Yes,11.0,11.0,8.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,67760.0,0.0,0.0,,Education,0.0,35,No,Yes,11.0,11.0,8.0,2.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,67760.0,,,,Education,,35,No,Yes,11.0,11.0,8.0,2.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,67760.0,,,,Education,,35,No,Yes,11.0,11.0,8.0,2.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,67760.0,,,,Education,,35,No,Yes,11.0,11.0,8.0,2.0
9,,,,,,,,,Steel Frame with CLT Slabs,,67760.0,,,,Education,198.905,35,No,Yes,11.0,11.0,8.0,2.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,67760.0,,,,Education,222.60000000000002,35,No,Yes,11.0,11.0,8.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,31360.0,0.0,0.0,,Healthcare,0.0,4,Yes,Yes,8.0,14.0,7.0,8.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,31360.0,0.0,0.0,,Healthcare,0.0,4,Yes,Yes,8.0,14.0,7.0,8.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,31360.0,0.0,0.0,,Healthcare,0.0,4,Yes,Yes,8.0,14.0,7.0,8.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,31360.0,0.0,0.0,,Healthcare,0.0,4,Yes,Yes,8.0,14.0,7.0,8.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,31360.0,0.0,0.0,,Healthcare,0.0,4,Yes,Yes,8.0,14.0,7.0,8.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,31360.0,0.0,0.0,,Healthcare,0.0,4,Yes,Yes,8.0,14.0,7.0,8.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,31360.0,,,,Healthcare,24.208399999999997,4,Yes,Yes,8.0,14.0,7.0,8.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,31360.0,,,,Healthcare,23.816,4,Yes,Yes,8.0,14.0,7.0,8.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,31360.0,,,,Healthcare,24.30792,4,Yes,Yes,8.0,14.0,7.0,8.0
9,,,,,,,,,Steel Frame with CLT Slabs,,31360.0,,,,Healthcare,24.6804,4,Yes,Yes,8.0,14.0,7.0,8.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,31360.0,,,,Healthcare,28.96,4,Yes,Yes,8.0,14.0,7.0,8.0
0,50381.00335247678,2263.190645216751,1448.2674366617416,3741.3995045957017,5189.666941257445,5720.649244381928,55684.14500637774,60873.811947635186,RC Flat Slab,83419936.2094,190080.0,377244982.9928944,583.9395534660637,296.0231721372254,Education,104.16,21,Yes,No,8.0,9.0,12.0,10.0
1,41110.08060647671,1896.9850558897429,1214.4784979342885,3137.4737811069995,4351.95227904129,4183.731213973044,45493.44657939769,49845.398858439,PT RC Flat Slab,87296625.9885,190080.0,325132014.98988223,611.0763819191685,242.55325632005923,Education,103.00500000000001,21,Yes,No,8.0,9.0,12.0,10.0
2,40863.21230164047,1905.040263959593,1160.0867731405237,2996.968580447499,4157.0553535880235,4909.665104235511,45231.54927047691,49388.604624064945,RC Rib Slab,84888491.0055,190080.0,314669678.5947617,594.2194370386992,241.08674614644156,Education,110.25,21,Yes,No,8.0,9.0,12.0,10.0
3,42157.154092991455,1963.493758094095,1156.5579156083986,2987.8528034146866,4144.410719023087,5699.858455376212,46654.942676412626,50799.353395435704,Two-way RC Slab,75053533.5621,190080.0,313999164.0594219,525.3747349348635,248.21294934421027,Education,110.25,21,Yes,No,8.0,9.0,12.0,10.0
4,44387.489901967536,2024.4824874102985,1279.6507846780562,3305.8274279364055,4585.478212614463,5005.284534266268,49091.021370292154,53676.49958290662,One-Way Spanning RC,79643547.6088,190080.0,338680637.7170559,557.5048332616179,261.1980545220632,Education,110.25,21,Yes,No,8.0,9.0,12.0,10.0
5,41468.85430414858,1875.37291437491,1206.0736602706809,3115.7623276292265,4321.835987899907,3996.1486553395716,45404.39533721957,49726.23132511948,Precast Hollowcore with In-situ RC Beams,78338987.2436,190080.0,323608115.11050504,548.3729107052911,241.75488345920067,Education,105.525,21,Yes,No,8.0,9.0,12.0,10.0
6,40071.07673854947,2915.3796022376932,957.7788573025998,2474.8339961174406,3432.6128534200407,-2133.5391895402117,44404.091961416314,47836.70481483635,Non-Composite Rolled Steel with PCC Planks,113043291.2733,190080.0,270825529.3414264,791.303038913087,237.7703861549316,Education,116.70540000000001,21,Yes,No,8.0,9.0,12.0,10.0
7,41045.28588308833,3018.224611650777,801.3473039830624,2070.9057333848864,2872.2530373679488,-5095.277624246218,45688.43956794876,48560.69260531672,Composite Rolled Steel with Metal Decking,113024362.425,190080.0,239579714.42410204,791.1705369751346,244.52656831294138,Education,113.5596,21,Yes,No,8.0,9.0,12.0,10.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,190080.0,,,,Education,112.2282,21,Yes,No,8.0,9.0,12.0,10.0
9,30285.026096301153,4379.75292925916,544.9275253169903,21233.6781946036,21778.605719920586,-9017.209144154152,35930.95877305763,37993.45440123511,Steel Frame with CLT Slabs,107069042.4669,190080.0,187403123.50867608,749.4832972679512,192.97370617805967,Education,112.95060000000001,21,Yes,No,8.0,9.0,12.0,10.0
