,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
10,24812.308408705667,4644.009731971576,578.9695467380777,32087.193464758122,32666.16301149619,-8728.458149714768,30812.0878931276,33055.7457846238,"CLT, Glulam and Steel Column Hybrid",100243667.605,168000.0,302402827.4504609,701.7056732351137,187.5821045616828,Residential,40.285000000000004,7,Yes,No,10,10
0,3465.3440929599587,143.9399703664906,106.89758546631892,276.24233784214334,383.1399233084622,356.7819883761909,3819.994226821787,4203.1341501302495,RC Flat Slab,6720581.1418,16128.0,24396926.933517028,47.04406799275889,239.77171966856062,Healthcare,21.36,4,No,Yes,7,7
1,2990.9100833021507,125.95620120721908,97.9746357915947,253.1924926814051,351.1671284729998,229.71418139240546,3299.774612832317,3650.9417413053175,PT RC Flat Slab,7050164.4834,16128.0,22656228.893629607,49.35115138358688,207.65908756299007,Healthcare,21.18,4,No,Yes,7,7
2,2953.284687762686,125.90779162398954,93.22139784949168,240.91388498198356,334.1352828314753,284.04714534852496,3259.195160689737,3593.330443521212,RC Rib Slab,7129587.0761,16128.0,21733857.30630643,49.907109532492065,205.17747211199335,Healthcare,22.2,4,No,Yes,7,7
3,3024.4038488236974,129.00991256611417,92.49890825382116,239.047543254469,331.5464515082902,335.89348491533616,3337.2271704068235,3668.773621915113,Two-way RC Slab,5981790.847,16128.0,21539950.356201217,41.872535929337836,209.5175909186608,Healthcare,22.2,4,No,Yes,7,7
4,3094.8116061784317,130.82547854498506,97.96497582597519,253.16753896991912,351.13251479589434,288.8078601940848,3414.2938642389895,3765.4263790348846,One-Way Spanning RC,6459478.3227,16128.0,22705923.138829343,45.21634825887533,214.50336138999657,Healthcare,22.2,4,No,Yes,7,7
5,3087.2446832341575,127.22663364025503,99.12775234022573,256.17123388999005,355.2989862302158,231.00829757361598,3373.2699396008147,3728.568925831031,Precast Hollowcore with In-situ RC Beams,6625686.9624,16128.0,22904609.621742357,46.37980873687656,212.03185443562074,Healthcare,21.599999999999998,4,No,Yes,7,7
6,2936.2854444162986,166.3576061611829,86.85277797455855,224.48112885669175,311.33390683125026,-36.767307278491586,3231.7217039890306,3543.0556108202813,Non-Composite Rolled Steel with PCC Planks,8083070.9962,16128.0,20425699.14282244,56.58149697321125,203.88784728188506,Healthcare,23.5944,4,No,Yes,7,7
7,3185.5663526072335,190.78873451314564,79.24238239986933,204.83778477124716,284.0801671711165,-269.67166626872336,3522.1693290116445,3806.2494961827606,Composite Rolled Steel with Metal Decking,8556534.898,16128.0,18916753.408656273,59.89574428609213,222.10224908840132,Healthcare,22.9468,4,No,Yes,7,7
8,3253.639029861563,201.95029988683606,78.92246367953692,204.01502550116896,282.93748918070577,-295.81432556462755,3601.4589384726264,3884.396427653333,Composite Cell Beams with Metal Decking,9080806.9777,16128.0,18851383.500089917,63.56564884402713,227.24606816199488,Healthcare,22.13904,4,No,Yes,7,7
9,2563.2599443400627,291.41838798598087,63.4151614206887,1485.6325618580747,1549.0477232787634,-548.3072257133936,2979.4869558237515,3214.127339652975,Steel Frame with CLT Slabs,9091139.0166,16128.0,15746848.752667783,63.637973116479,188.68582148686946,Healthcare,23.1144,4,No,Yes,7,7
10,2355.3788221637406,305.4497589578917,64.39558319247686,2313.9853072526657,2378.380890445142,-641.1860713534983,2791.7572259791777,3034.4393260243205,"CLT, Glulam and Steel Column Hybrid",9763068.4556,16128.0,15945406.964559315,68.3414791889871,177.3374693184626,Healthcare,24.24,4,No,Yes,7,7
0,14314.424097783012,523.3086868928177,417.9250983085735,1079.633685271877,1497.5587835804508,1507.3573933334033,15702.500409824075,17200.059193404526,RC Flat Slab,24822797.2367,46332.0,86602037.49797787,173.75958065680456,342.66295412416645,Residential,119.99000000000001,26,No,No,6,6
1,12404.273924453193,453.74127175255876,368.1572018801775,951.0728003102976,1319.2300021904753,1216.150478100448,13608.450123643892,14927.68012583437,PT RC Flat Slab,26105785.7537,46332.0,76557685.44377024,182.74050027590613,297.66016195976425,Residential,118.69000000000001,26,No,No,6,6
2,12574.305910509038,459.89311581130215,369.4709693003983,954.4665363188161,1323.9375056192143,1291.687400733383,13794.271451976805,15118.20895759602,RC Rib Slab,26670190.8068,46332.0,76640665.91302115,186.69133564752013,301.756081922307,Residential,128.04999999999998,26,No,No,6,6
3,13019.927033292555,479.02511017158827,361.14853631328907,932.9679513545996,1294.1164876678884,1676.975438245809,14282.244506862304,15576.360994530196,Two-way RC Slab,24767272.7334,46332.0,74389757.96587956,173.37090913397955,312.00067806259784,Residential,125.45,26,No,No,6,6
4,12863.724142212366,470.6319921188568,374.9281199174771,968.5634976744097,1343.4916175918868,1368.9811090609376,14111.390877138305,15454.882494730193,One-Way Spanning RC,25500880.7749,46332.0,77662606.27135545,178.50616542432914,308.4239195925631,Residential,128.04999999999998,26,No,No,6,6
5,14051.527141927541,503.7136632654505,409.73674172930095,1058.481447709921,1468.2181894392218,1354.5507441570205,15290.505854645682,16758.724044084905,Precast Hollowcore with In-situ RC Beams,25745572.4394,46332.0,84953595.51191345,180.21900707590737,333.91014550896983,Residential,121.55,26,No,No,6,6
6,13478.207923904083,775.4210743045098,337.96317495591535,873.2001242614933,1211.1632992174088,-292.86431443329167,14817.965905881318,16029.129205098725,Non-Composite Rolled Steel with PCC Planks,35610565.6638,46332.0,69889888.15655337,249.27395964693287,325.20158563257036,Residential,129.5164,26,No,No,6,6
7,13456.637126847596,738.265579172171,302.6749927251884,782.0636129651534,1084.7386056903417,-856.729079152369,14808.866147955878,15893.604753646221,Composite Rolled Steel with Metal Decking,33472440.8685,46332.0,62980829.489438996,234.30708607980435,324.68214698341717,Residential,128.1696,26,No,No,6,6
8,13643.562536712603,808.636927928287,291.72060916695585,753.7928165882682,1045.5134257552238,-1088.8236910815754,15047.959895346403,16093.473321101626,Composite Cell Beams with Metal Decking,35925098.491,46332.0,60752310.64322834,251.47568943684246,330.2131482513866,Residential,123.29096,26,No,No,6,6
9,10458.711589414012,1011.3716685114896,232.8174887825935,4885.25268683713,5118.070175619723,-1630.9449048922818,11977.385819914787,12835.367922140014,Steel Frame with CLT Slabs,31841451.133,46332.0,48586758.86044251,222.8901579312152,263.32288651139606,Residential,127.1296,26,No,No,6,6
10,10339.404079127398,1078.4585405804662,248.1397782905784,7349.482455920671,7597.622234211249,-1897.1201601394778,11969.001837661055,12895.186727872306,"CLT, Glulam and Steel Column Hybrid",35106404.2358,46332.0,51664655.24470946,245.74482965091258,263.6352125380291,Residential,131.95000000000002,26,No,No,6,6
0,119967.36042662509,5256.368050621118,3563.332108540361,9205.284964796147,12768.61707333651,11728.03415229081,132482.03730403623,145250.65437737273,RC Flat Slab,174392337.0603,352800.0,903990374.6385183,1220.7463594218032,378.97614417079944,Office,97.28,19,Yes,No,6,6
1,117426.97165741172,5137.647906358298,3563.269567767591,9205.12340890027,12768.392976667861,10287.951721541864,129682.32720366889,142450.7201803368,PT RC Flat Slab,202819532.0801,352800.0,902760965.610536,1419.7367245604607,371.60448959248686,Office,97.47000000000001,19,Yes,No,6,6
2,74333.79332201256,3556.9461527759063,2194.1438025751754,5668.385217643161,7862.529020218336,7640.560963560039,82386.4148340139,90248.94385423229,RC Rib Slab,149259233.8462,352800.0,610528244.9704335,1044.8146369230726,236.48307673168074,Office,104.025,19,Yes,No,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,352800.0,0.0,0.0,,Office,0.0,19,Yes,No,6,6
4,74192.69610241998,3558.509528193907,2168.593103631495,5602.382418583478,7770.975522214974,7967.315486526991,82234.64635677678,90005.62187899179,One-Way Spanning RC,140583951.0623,352800.0,605405057.9573741,984.0876574360601,235.88076534640825,Office,104.025,19,Yes,No,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,352800.0,0.0,0.0,,Office,0.0,19,Yes,No,6,6
6,95584.65013932716,7125.5845707684375,2226.1946608592857,5752.41502025984,7978.6096811191255,-6496.228874571797,105925.92195783743,113904.53163895661,Non-Composite Rolled Steel with PCC Planks,249666618.7865,352800.0,616553223.6473693,1747.666331505743,305.19724571809286,Office,106.8883,19,Yes,No,6,6
7,78662.28663048439,6095.931873838577,1494.6540317320812,3862.765064191075,5357.419095923157,-10583.347444241153,87787.02116270653,93144.44025862966,Composite Rolled Steel with Metal Decking,220670492.6874,352800.0,464314464.9942323,1544.693448811842,253.20780785577767,Office,102.64940000000001,19,Yes,No,6,6
8,84462.29086719184,6893.009870671481,1517.2213878909097,3921.3088181632766,5438.530206054185,-12428.856394490891,94461.64954177037,99900.17974782457,Composite Cell Beams with Metal Decking,253461468.4653,352800.0,468772871.9688053,1774.2302792573305,272.77743713443226,Office,101.85706394673925,19,Yes,No,6,6
9,66056.54531860311,9238.021411634336,1059.2333907334014,33725.70095454816,34784.934345281545,-18983.136366763152,77714.90980452305,81682.89002136423,Steel Frame with CLT Slabs,245135700.477,352800.0,375171955.71330166,1715.9499033390568,225.14416016967718,Office,104.92180000000002,19,Yes,No,6,6
10,54448.38774998977,9270.299376139865,1112.2802231272638,68377.7028001857,69489.98302331292,-21168.947013021654,66434.04954924907,70781.185852562,"CLT, Glulam and Steel Column Hybrid",263660583.7388,352800.0,386089119.0206334,1845.6240861719086,193.53648989631802,Office,114.0,19,Yes,No,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,18720.0,0.0,0.0,,Healthcare,0.0,1,No,Yes,6,6
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,18720.0,0.0,0.0,,Healthcare,0.0,1,No,Yes,6,6
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,18720.0,0.0,0.0,,Healthcare,0.0,1,No,Yes,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,18720.0,0.0,0.0,,Healthcare,0.0,1,No,Yes,6,6
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,18720.0,0.0,0.0,,Healthcare,0.0,1,No,Yes,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,18720.0,0.0,0.0,,Healthcare,0.0,1,No,Yes,6,6
6,5833.133959875279,308.767813702661,214.2982196806757,554.0613883781647,768.3596080588405,241.62110486783027,6500.157220383205,7268.516828442045,Non-Composite Rolled Steel with PCC Planks,13727683.5352,18720.0,56487059.091898344,96.09378474657146,352.36383574411195,Healthcare,6.1021,1,No,Yes,6,6
7,5766.709864205943,304.26899229171994,212.89236342608336,550.4288734369425,763.321236863026,244.45951400502238,6426.20593457385,7189.527171436876,Composite Rolled Steel with Metal Decking,13526278.1978,18720.0,56210731.19592572,94.68394738443584,348.3381347199939,Healthcare,5.8122,1,No,Yes,6,6
8,5773.262962733587,304.6888229280666,212.9340793777161,550.5366344645084,763.4707138422248,244.548308728239,6433.55635126343,7197.0270651056535,Composite Cell Beams with Metal Decking,13630331.8327,18720.0,56219020.50573849,95.41232282856218,348.76969412884574,Healthcare,5.972236737884298,1,No,Yes,6,6
9,5751.495356695952,302.6495256985015,212.54318255981937,549.526276670836,762.0694592306552,248.19769150918955,6409.070245510838,7171.139704741495,Steel Frame with CLT Slabs,16411727.8861,18720.0,56146461.225914694,114.88209520268815,348.5017276022183,Healthcare,6.1501,1,No,Yes,6,6
10,5725.572410121265,300.56653253722783,212.72996576288932,550.0087767483142,762.7387425112036,248.91198232824414,6379.614880408199,7142.353622919403,"CLT, Glulam and Steel Column Hybrid",12926375.8541,18720.0,56185640.83667344,90.48463097893952,345.62497389888557,Healthcare,6.76,1,No,Yes,6,6
0,40600.97242881034,1488.880175134503,1172.5560559483201,3029.0351600446083,4201.591215992928,4432.941833848193,44540.22041502269,48741.81163101561,RC Flat Slab,66141788.6935,102816.0,243911417.09588024,462.9925208544009,437.7063194043446,Education,167.11,34,No,No,7,7
1,36835.8865461797,1350.2743040990515,1081.4798602935214,2793.766298939316,3875.2461592328377,3747.163554287894,40412.38436267122,44287.63052190405,PT RC Flat Slab,70697204.54,102816.0,225644967.44134474,494.88043177968564,397.8686663014599,Education,165.75,34,No,No,7,7
2,36630.47855785891,1335.4374728774633,1053.3167065703637,2721.014982813921,3774.3316893842843,4079.029771981823,40175.893276806055,43950.224966190326,RC Rib Slab,70333135.4644,102816.0,217302052.7217483,492.3319482506874,395.54374051759197,Education,174.25,34,No,No,7,7
3,37676.88852616044,1379.4393630278282,1061.4929668799753,2742.1359731815214,3803.628940061496,4542.448625277443,41325.631954178854,45129.260894240346,Two-way RC Slab,64962614.7191,102816.0,218989686.49032167,454.73830303384585,406.36058840270675,Education,174.25,34,No,No,7,7
4,39837.84316803667,1463.1039842952307,1152.247419634324,2976.5737050854536,4128.821124719777,4323.379036961816,43705.56385117532,47834.38497589508,One-Way Spanning RC,68818367.7657,102816.0,240167561.84496427,481.72857436006143,429.77058459320904,Education,175.10000000000002,34,No,No,7,7
5,39432.1091470174,1421.8390186275908,1146.7973049437267,2962.494918999459,4109.2922239431855,3882.5383122546777,42983.219727803495,47092.51195174667,Precast Hollowcore with In-situ RC Beams,67297503.9422,102816.0,238731538.85034654,471.0825275951293,422.6414396144435,Education,170.0,34,No,No,7,7
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,102816.0,,,,Education,184.5894,34,No,No,7,7
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,102816.0,,,,Education,181.3254,34,No,No,7,7
8,39473.30476493705,2372.517058779047,865.0855517718577,2235.263551619494,3100.3491033913524,-2774.5602806836405,43606.62831649131,46706.97741988266,Composite Cell Beams with Metal Decking,98109955.3432,102816.0,178602731.40898013,686.7696874020929,430.80257940294706,Education,174.63895999999997,34,No,No,7,7
9,,,,,,,,,Steel Frame with CLT Slabs,,102816.0,,,,Education,180.3598,34,No,No,7,7
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,102816.0,,,,Education,188.36,34,No,No,7,7
0,4388.089801780032,353.00470998922185,140.2197173716822,362.32037356389657,502.5400909355787,349.70120983446327,5008.6435547556375,5511.183645691215,RC Flat Slab,8356266.3784,8064.0,64591821.81966458,58.49386464854649,628.3652553824633,Healthcare,5.62,1,Yes,No,8,8
1,3991.944265370594,338.89992383308726,128.83624793063257,332.9144912521935,461.75073918282595,306.2179428844171,4574.497818830964,5036.24855801379,PT RC Flat Slab,8336504.5753,8064.0,62295498.76251875,58.35553202721382,574.5105841838018,Healthcare,5.425,1,Yes,No,8,8
2,3864.070370272201,334.9494419895562,123.4881975716118,319.09935868045585,442.5875562520677,318.82597744504585,4434.670220363082,4877.25777661515,RC Rib Slab,8118551.3121,8064.0,61235917.35791792,56.82985918467814,556.9816566899505,Healthcare,6.0249999999999995,1,Yes,No,8,8
3,4140.110191828573,346.2470962878784,126.29586295737462,326.3521455686658,452.6480085260404,430.71317949167644,4737.770667261302,5190.418675787341,Two-way RC Slab,8448712.3632,8064.0,61790702.940708935,59.14098654231294,594.8551157990594,Healthcare,5.925,1,Yes,No,8,8
4,3944.2967377634254,337.67924720521165,126.02548321147444,325.6536981376271,451.6791813491015,323.93944572102976,4522.505807206276,4974.184988555377,One-Way Spanning RC,8061340.521,8064.0,61736976.21524441,56.42938364721405,567.8243044213157,Healthcare,6.074999999999999,1,Yes,No,8,8
5,3949.3524984117767,336.678381078779,126.6431124784722,327.2491637056292,453.89227618410126,303.7539667684679,4515.749847599311,4969.642123783412,Precast Hollowcore with In-situ RC Beams,8093597.1757,8064.0,61859704.33585997,56.65518022966524,567.0145123795853,Healthcare,5.6499999999999995,1,Yes,No,8,8
6,3932.472991207872,353.56502138957694,122.83063757893973,317.40817425666313,440.2388118356028,205.39166349135093,4504.515770695468,4944.75458253107,Non-Composite Rolled Steel with PCC Planks,8634261.5756,8064.0,61105826.24839539,60.43983102886512,566.0907244201802,Healthcare,6.1125,1,Yes,No,8,8
7,3842.854728095707,353.1850607656961,115.65781268306574,298.88356659644614,414.5413792795119,126.80973359072325,4414.091883106396,4828.633262385908,Composite Rolled Steel with Metal Decking,8586855.7615,8064.0,59597627.07058054,60.107990330283485,554.8362938289533,Healthcare,5.8875,1,Yes,No,8,8
8,3972.5693428616355,371.0219710352311,116.2509687608306,300.42135876612724,416.6723275269579,83.69616428041633,4563.3841125249055,4980.056440051862,Composite Cell Beams with Metal Decking,9263568.9475,8064.0,59715918.77594063,64.84498263273288,573.9371397764929,Healthcare,5.96708,1,Yes,No,8,8
9,3728.592850327644,398.62579368218144,111.14155459038543,727.7806501852438,838.9222047756292,5.045448709887374,4339.971043956965,4740.757468916081,Steel Frame with CLT Slabs,9125970.2981,8064.0,58702004.00154666,63.881792086505925,546.112702882375,Healthcare,6.0207,1,Yes,No,8,8
10,3620.00391574091,410.36654899591184,111.65073803423587,1249.6496036620977,1361.3003416963331,-60.70823217412979,4247.2983077132485,4652.7646654095815,"CLT, Glulam and Steel Column Hybrid",9820833.649,8064.0,58804290.35255373,68.74583554312942,535.2237280823881,Healthcare,6.88,1,Yes,No,8,8
0,2745.091019377721,134.36296866422487,82.84980191686648,214.03813466206617,296.8879365789327,255.88918059558648,3045.8036229511185,3342.6915595300525,RC Flat Slab,4885923.4954,7700.0,23538569.144788437,34.20146446767372,400.00066070373924,Residential,42.435,9,Yes,Yes,7,7
1,2373.1488987851776,120.89013238594029,73.12032251058069,188.90485452660366,262.02517703718445,199.80242773969937,2638.1192322266634,2900.144409263848,PT RC Flat Slab,4968258.2638,7700.0,21586513.298094425,34.77780784665243,347.1294857238073,Residential,41.714999999999996,9,Yes,Yes,7,7
2,2203.130042845354,114.89373803943738,66.64577497780178,172.1797441587694,238.82551913657122,206.43805873097133,2451.5732338032644,2690.3987529398364,RC Rib Slab,4835744.3543,7700.0,20202023.2274565,33.850210480015164,322.782265491335,Residential,45.449999999999996,9,Yes,Yes,7,7
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,7700.0,0.0,0.0,,Residential,0.0,9,Yes,Yes,7,7
4,2267.091423603162,117.1297197459845,68.76714949116935,177.65969819230708,246.4268476834764,208.94668767553807,2521.6778262569032,2768.104673940381,One-Way Spanning RC,4646183.6854,7700.0,20638087.81672181,32.52328579776302,331.71443013696967,Residential,45.449999999999996,9,Yes,Yes,7,7
5,2314.086161218839,117.05656304926818,70.65017924934374,182.52395787561898,253.17413712496275,187.80415250648116,2556.431524049165,2809.6056611741287,Precast Hollowcore with In-situ RC Beams,4615189.5119,7700.0,20980565.9198606,32.306326583636846,336.1997208614028,Residential,42.75,9,Yes,Yes,7,7
6,2426.795302113005,148.01086491687877,68.92827753414232,178.08744522989255,247.01572276403496,42.650712176812235,2689.122899630742,2936.138622394777,Non-Composite Rolled Steel with PCC Planks,5684893.3939,7700.0,20647713.759156637,39.79425375718594,354.40482511531525,Residential,47.0979,9,Yes,Yes,7,7
7,2308.3152499969333,147.95323621966136,58.54154246161594,151.2625130158353,209.80405547745127,-68.1276042445323,2571.444411408267,2781.248466885719,Composite Rolled Steel with Metal Decking,5609266.6961,7700.0,18602204.835610006,39.264866872403346,339.05315302346366,Residential,45.1053,9,Yes,Yes,7,7
